|dates|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Evans_Georgia_UnitedStates.TotalPopulation.data|Evans_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10654.0|0
