|dates|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanJoaquin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanJoaquin_California_UnitedStates.TotalPopulation.data|SanJoaquin_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|762148.0|0
