|dates|Smith_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Smith_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Smith_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Smith_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Smith_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Smith_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Smith_Tennessee_UnitedStates.TotalPopulation.data|Smith_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20157.0|0
