|dates|Republic_Kansas_UnitedStates.BLS_EmployedPopulation.data|Republic_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Republic_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Republic_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Republic_Kansas_UnitedStates.BLS_UnemploymentRate.data|Republic_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Republic_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Republic_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-07|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-08|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-09|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-10|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-11|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-12|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-13|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-14|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-15|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-16|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-17|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-18|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-19|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-20|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-21|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-22|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-23|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-24|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-25|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-26|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-27|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-28|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-02-29|2180.0|0|55.0|0|2.460850111856823|0|2235.0|0
0|2020-03-01|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-02|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-03|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-04|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-05|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-06|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-07|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-08|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-09|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-10|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-11|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-12|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-13|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-14|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-15|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-16|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-17|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-18|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-19|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-20|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-21|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-22|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-23|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-24|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-25|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-26|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-27|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-28|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-29|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-30|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-03-31|2205.5|0|56.5|0|2.497789566755084|0|2262.0|0
0|2020-04-01|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-02|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-03|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-04|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-05|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-06|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-07|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-08|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-09|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-10|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-11|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-12|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-13|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-14|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-15|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-16|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-17|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-18|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-19|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-20|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-21|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-22|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-23|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-24|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-25|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-26|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-27|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-28|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-29|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-04-30|2033.5|0|90.5|0|4.260828625235405|0|2124.0|0
0|2020-05-01|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-02|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-03|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-04|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-05|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-06|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-07|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-08|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-09|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-10|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-11|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-12|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-13|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-14|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-15|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-16|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-17|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-18|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-19|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-20|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-21|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-22|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-23|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-24|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-25|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-26|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-27|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-28|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-29|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-30|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-05-31|2199.0|0|90.0|0|3.9318479685452163|0|2289.0|0
0|2020-06-01|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-02|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-03|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-04|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-05|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-06|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-07|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-08|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-09|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-10|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-11|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-12|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-13|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-14|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-15|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-16|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-17|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-18|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-19|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-20|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-21|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-22|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-23|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-24|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-25|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-26|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-27|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-28|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-29|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-06-30|2290.0|0|83.0|0|3.497682258744206|0|2373.0|0
0|2020-07-01|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-02|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-03|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-04|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-05|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-06|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-07|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-08|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-09|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-10|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-11|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-12|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-13|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-14|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-15|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-16|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-17|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-18|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-19|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-20|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-21|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-22|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-23|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-24|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-25|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-26|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-27|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-28|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-29|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-30|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-07-31|2237.0|0|110.0|0|4.686834256497656|0|2347.0|0
0|2020-08-01|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-02|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-03|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-04|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-05|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-06|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-07|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-08|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-09|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-10|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-11|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-12|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-13|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-14|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-15|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-16|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-17|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-18|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-19|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-20|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-21|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-22|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-23|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-24|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-25|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-26|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-27|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-28|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-29|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-30|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-08-31|2301.0|0|89.0|0|3.723849372384937|0|2390.0|0
0|2020-09-01|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-02|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-03|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-04|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-05|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-06|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-07|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-08|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-09|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-10|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-11|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-12|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-13|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-14|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-15|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-16|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-17|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-18|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-19|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-20|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-21|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-22|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-23|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-24|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-25|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-26|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-27|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-28|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-29|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-09-30|2220.0|0|82.0|0|3.5621198957428324|0|2302.0|0
0|2020-10-01|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-02|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-03|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-04|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-05|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-06|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-07|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-08|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-09|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-10|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-11|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-12|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-13|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-14|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-15|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-16|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-17|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-18|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-19|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-20|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-21|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-22|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-23|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-24|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-25|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-26|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-27|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-28|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-29|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-30|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-10-31|2323.0|0|57.0|0|2.3949579831932772|0|2380.0|0
0|2020-11-01|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-02|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-03|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-04|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-05|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-06|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-07|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-08|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-09|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-10|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-11|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-12|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-13|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-14|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-15|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-16|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-17|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-18|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-19|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-20|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-21|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-22|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-23|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-24|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-25|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-26|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-27|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-28|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-29|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-11-30|2352.0|0|64.0|0|2.6490066225165565|0|2416.0|0
0|2020-12-01|2307.0|0|76.0|0|3.189257238774654|0|2383.0|0
0|2020-12-02|2307.0|0|76.0|0|3.189257238774654|0|2383.0|0
0|2020-12-03|2307.0|0|76.0|0|3.189257238774654|0|2383.0|0
0|2020-12-04|2307.0|0|76.0|0|3.189257238774654|0|2383.0|0
0|2020-12-05|2307.0|0|76.0|0|3.189257238774654|0|2383.0|0
0|2020-12-06|2307.0|0|76.0|0|3.189257238774654|0|2383.0|0
