|dates|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Appomattox_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Appomattox_Virginia_UnitedStates.TotalPopulation.data|Appomattox_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15911.0|0
