|dates|Hardin_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hardin_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hardin_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hardin_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hardin_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hardin_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hardin_Iowa_UnitedStates.TotalPopulation.data|Hardin_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16846.0|0
