|dates|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Geary_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Geary_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Geary_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
