|dates|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ScottsBluff_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ScottsBluff_Nebraska_UnitedStates.TotalPopulation.data|ScottsBluff_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35618.0|0
