|dates|Tuscola_Michigan_UnitedStates.AveragePrecipitationTotal.data|Tuscola_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Tuscola_Michigan_UnitedStates.AveragePrecipitation.data|Tuscola_Michigan_UnitedStates.AveragePrecipitation.missing|Tuscola_Michigan_UnitedStates.AverageWindDirection.data|Tuscola_Michigan_UnitedStates.AverageWindDirection.missing|Tuscola_Michigan_UnitedStates.AverageWindSpeed.data|Tuscola_Michigan_UnitedStates.AverageWindSpeed.missing
0|2020-06-16|0.0|0|0.0|0|73.95833333333333|0|2.671875|0
0|2020-06-17|0.0|0|0.0|0|40.260416666666664|0|1.2447916666666667|0
0|2020-06-18|0.0|0|0.0|0|54.635416666666664|0|1.5572916666666667|0
0|2020-06-19|0.0|0|0.0|0|73.90625|0|1.9010416666666667|0
0|2020-06-20|0.0|0|0.0|0|105.26041666666667|0|4.0625|0
0|2020-06-21|0.0|0|0.0|0|155.0|0|5.75|0
0|2020-06-22|0.0|0|0.0|0|124.58333333333333|0|3.9791666666666665|0
0|2020-06-23|0.0|0|0.0|0|189.375|0|9.875|0
0|2020-06-24|0.0|0|0.0|0|227.08333333333334|0|9.536458333333334|0
0|2020-06-25|0.0|0|0.0|0|154.01041666666666|0|4.197916666666667|0
0|2020-06-26|0.0|0|0.0|0|147.39583333333334|0|5.385416666666667|0
0|2020-06-27|0.0|0|0.0|0|227.34375|0|6.9375|0
0|2020-06-28|0.0|0|0.0|0|88.59375|0|2.0|0
0|2020-06-29|0.0|0|0.0|0|55.520833333333336|0|2.7291666666666665|0
0|2020-06-30|0.0|0|0.0|0|44.375|0|3.2447916666666665|0
0|2020-07-01|0.0|0|0.0|0|53.489583333333336|0|2.1197916666666665|0
0|2020-07-02|0.0|0|0.0|0|115.41666666666667|0|1.9375|0
0|2020-07-03|0.0|0|0.0|0|142.5|0|3.578125|0
0|2020-07-04|0.0|0|0.0|0|47.5|0|2.1197916666666665|0
0|2020-07-05|0.0|0|0.0|0|73.28125|0|2.15625|0
0|2020-07-06|0.0|0|0.0|0|81.09375|0|2.4947916666666665|0
0|2020-07-07|0.0|0|0.0|0|111.61458333333333|0|3.3802083333333335|0
0|2020-07-08|0.0|0|0.0|0|116.5625|0|2.65625|0
0|2020-07-09|0.0|0|0.0|0|106.45833333333333|0|3.5989583333333335|0
0|2020-07-10|0.0|0|0.0|0|162.34375|0|3.9895833333333335|0
0|2020-07-11|0.0|0|0.0|0|301.0416666666667|0|8.479166666666666|0
0|2020-07-12|0.0|0|0.0|0|208.125|0|4.541666666666667|0
0|2020-07-13|0.0|0|0.0|0|153.54166666666666|0|3.4166666666666665|0
0|2020-07-14|0.0|0|0.0|0|68.64583333333333|0|2.1354166666666665|0
0|2020-07-15|0.0|0|0.0|0|118.75|0|5.645833333333333|0
0|2020-07-16|0.0|0|0.0|0|61.770833333333336|0|2.1041666666666665|0
0|2020-07-17|0.0|0|0.0|0|181.25|0|5.416666666666667|0
0|2020-07-18|0.0|0|0.0|0|133.4375|0|6.760416666666667|0
0|2020-07-19|0.0|0|0.0|0|211.04166666666666|0|9.78125|0
0|2020-07-20|0.0|0|0.0|0|222.84722222222226|0|5.84375|0
0|2020-07-21|0.0|0|0.0|0|80.98958333333333|0|3.0364583333333335|0
0|2020-07-22|0.0|0|0.0|0|118.64583333333333|0|4.520833333333333|0
0|2020-07-23|0.0|0|0.0|0|95.20833333333333|0|2.5208333333333335|0
0|2020-07-24|0.0|0|0.0|0|52.395833333333336|0|1.78125|0
0|2020-07-25|0.0|0|0.0|0|101.875|0|2.5208333333333335|0
0|2020-07-26|0.0|0|0.0|0|163.02083333333334|0|7.135416666666667|0
0|2020-07-27|0.0|0|0.0|0|242.70833333333334|0|7.78125|0
0|2020-07-28|0.0|0|0.0|0|154.79166666666666|0|5.4375|0
0|2020-07-29|0.0|0|0.0|0|155.83333333333334|0|3.5625|0
0|2020-07-30|0.0|0|0.0|0|126.66666666666667|0|2.40625|0
0|2020-07-31|0.0|0|0.0|0|121.5625|0|2.6770833333333335|0
0|2020-08-01|0.0|0|0.0|0|39.375|0|1.8958333333333333|0
0|2020-08-02|0.0|0|0.0|0|200.52083333333334|0|4.447916666666667|0
0|2020-08-03|0.0|0|0.0|0|44.895833333333336|0|3.0833333333333335|0
0|2020-08-04|0.0|0|0.0|0|277.3958333333333|0|5.489583333333333|0
0|2020-08-05|0.0|0|0.0|0|169.42708333333334|0|3.2760416666666665|0
0|2020-08-06|0.0|0|0.0|0|24.6875|0|0.7291666666666666|0
0|2020-08-07|0.0|0|0.0|0|83.85416666666667|0|1.25|0
0|2020-08-08|0.0|0|0.0|0|120.10416666666667|0|3.78125|0
0|2020-08-09|0.0|0|0.0|0|183.125|0|6.114583333333333|0
0|2020-08-10|0.0|0|0.0|0|179.375|0|5.833333333333333|0
0|2020-08-11|0.0|0|0.0|0|214.47916666666666|0|4.645833333333333|0
0|2020-08-12|0.0|0|0.0|0|100.72916666666667|0|1.9322916666666667|0
0|2020-08-13|0.0|0|0.0|0|30.625|0|1.3958333333333333|0
0|2020-08-14|0.0|0|0.0|0|57.604166666666664|0|4.729166666666667|0
0|2020-08-15|0.0|0|0.0|0|81.14583333333333|0|3.5625|0
0|2020-08-16|0.0|0|0.0|0|171.14583333333334|0|3.4791666666666665|0
0|2020-08-17|0.0|0|0.0|0|112.60416666666667|0|2.5416666666666665|0
0|2020-08-18|0.0|0|0.0|0|161.14583333333334|0|4.125|0
0|2020-08-19|0.0|0|0.0|0|87.70833333333333|0|1.6145833333333333|0
0|2020-08-20|0.0|0|0.0|0|141.5625|0|5.729166666666667|0
0|2020-08-21|0.0|0|0.0|0|124.16666666666667|0|3.1354166666666665|0
0|2020-08-22|0.0|0|0.0|0|111.04166666666667|0|2.6875|0
0|2020-08-23|0.0|0|0.0|0|113.54166666666667|0|3.1145833333333335|0
0|2020-08-24|0.0|0|0.0|0|149.47916666666666|0|5.322916666666667|0
0|2020-08-25|0.0|0|0.0|0|255.10416666666666|0|5.322916666666667|0
0|2020-08-26|0.0|0|0.0|0|107.08333333333333|0|3.3854166666666665|0
0|2020-08-27|0.0|0|0.0|0|206.35416666666666|0|8.4375|0
0|2020-08-28|0.0|0|0.0|0|109.58333333333333|0|5.375|0
0|2020-08-29|0.0|0|0.0|0|272.5|0|11.229166666666666|0
0|2020-08-30|0.0|0|0.0|0|230.10416666666666|0|4.416666666666667|0
0|2020-08-31|0.0|0|0.0|0|78.4375|0|3.6666666666666665|0
0|2020-09-01|0.0|0|0.0|0|103.64583333333333|0|2.0208333333333335|0
0|2020-09-02|0.0|0|0.0|0|205.10416666666666|0|7.96875|0
0|2020-09-03|0.0|0|0.0|0|149.58333333333334|0|6.854166666666667|0
0|2020-09-04|0.0|0|0.0|0|202.60416666666666|0|6.75|0
0|2020-09-05|0.0|0|0.0|0|63.9375|0|1.0833333333333333|0
0|2020-09-06|0.0|0|0.0|0|101.97916666666667|0|6.666666666666667|0
0|2020-09-07|0.0|0|0.0|0|219.27083333333334|0|6.989583333333333|0
0|2020-09-08|0.0|0|0.0|0|66.25|0|5.145833333333333|0
0|2020-09-09|0.0|0|0.0|0|61.666666666666664|0|3.03125|0
0|2020-09-10|0.0|0|0.0|0|151.66666666666666|0|2.96875|0
0|2020-09-11|0.0|0|0.0|0|39.375|0|2.6979166666666665|0
0|2020-09-12|0.0|0|0.0|0|79.0625|0|3.9791666666666665|0
0|2020-09-13|0.0|0|0.0|0|220.83333333333334|0|7.604166666666667|0
0|2020-09-14|0.0|0|0.0|0|115.10416666666667|0|2.25|0
0|2020-09-15|0.0|0|0.0|0|118.54166666666667|0|5.96875|0
0|2020-09-16|0.0|0|0.0|0|190.52083333333334|0|8.010416666666666|0
0|2020-09-17|0.0|0|0.0|0|179.79166666666666|0|4.40625|0
0|2020-09-18|0.0|0|0.0|0|129.89583333333334|0|4.28125|0
0|2020-09-19|0.0|0|0.0|0|37.8125|0|0.96875|0
0|2020-09-20|0.0|0|0.0|0|63.75|0|3.2083333333333335|0
0|2020-09-21|0.0|0|0.0|0|87.70833333333333|0|3.0520833333333335|0
0|2020-09-22|0.0|0|0.0|0|100.0|0|3.3333333333333335|0
0|2020-09-23|0.0|0|0.0|0|128.125|0|3.53125|0
0|2020-09-24|0.0|0|0.0|0|115.0|0|3.21875|0
0|2020-09-25|0.0|0|0.0|0|93.4375|0|2.71875|0
0|2020-09-26|0.0|0|0.0|0|158.02083333333334|0|7.59375|0
0|2020-09-27|0.0|0|0.0|0|169.375|0|9.239583333333334|0
0|2020-09-28|0.0|0|0.0|0|241.77083333333334|0|4.447916666666667|0
0|2020-09-29|0.0|0|0.0|0|204.58333333333334|0|6.03125|0
0|2020-09-30|0.0|0|0.0|0|186.77083333333334|0|6.53125|0
0|2020-10-01|0.0|0|0.0|0|197.8125|0|4.96875|0
0|2020-10-02|0.0|0|0.0|0|225.625|0|5.229166666666667|0
0|2020-10-03|0.0|0|0.0|0|63.75|0|1.1875|0
0|2020-10-04|0.0|0|0.0|0|181.66666666666666|0|3.3020833333333335|0
0|2020-10-05|0.0|0|0.0|0|137.91666666666666|0|4.520833333333333|0
0|2020-10-06|0.0|0|0.0|0|207.08333333333334|0|9.0|0
0|2020-10-07|0.0|0|0.0|0|242.91666666666666|0|9.5|0
0|2020-10-08|0.0|0|0.0|0|106.04166666666667|0|3.6979166666666665|0
0|2020-10-09|0.0|0|0.0|0|115.52083333333333|0|6.4375|0
0|2020-10-10|0.0|0|0.0|0|186.25|0|9.125|0
0|2020-10-11|0.0|0|0.0|0|60.520833333333336|0|5.125|0
0|2020-10-12|0.0|0|0.0|0|136.04166666666666|0|8.447916666666666|0
0|2020-10-13|0.0|0|0.0|0|173.85416666666666|0|6.177083333333333|0
0|2020-10-14|0.0|0|0.0|0|132.08333333333334|0|7.958333333333333|0
0|2020-10-15|0.0|0|0.0|0|243.02083333333334|0|11.354166666666666|0
0|2020-10-16|0.0|0|0.0|0|137.8125|0|4.75|0
0|2020-10-17|0.0|0|0.0|0|165.20833333333334|0|7.041666666666667|0
0|2020-10-18|0.0|0|0.0|0|204.0625|0|8.989583333333334|0
0|2020-10-19|0.0|0|0.0|0|72.1875|0|1.1979166666666667|0
0|2020-10-20|0.0|0|0.0|0|86.77083333333333|0|2.90625|0
0|2020-10-21|0.0|0|0.0|0|170.78125|0|8.708333333333334|0
0|2020-10-22|0.0|0|0.0|0|67.29166666666667|0|3.8958333333333335|0
0|2020-10-23|0.0|0|0.0|0|216.82291666666666|0|11.338541666666666|0
0|2020-10-24|0.0|0|0.0|0|231.04166666666666|0|6.09375|0
0|2020-10-25|0.0|0|0.0|0|39.166666666666664|0|1.6770833333333333|0
0|2020-10-26|0.0|0|0.0|0|209.6875|0|4.427083333333333|0
0|2020-10-27|0.0|0|0.0|0|160.625|0|3.5208333333333335|0
0|2020-10-28|0.0|0|0.0|0|182.1875|0|7.229166666666667|0
0|2020-10-29|0.0|0|0.0|0|180.67708333333334|0|4.34375|0
0|2020-10-30|0.0|0|0.0|0|259.7916666666667|0|5.583333333333333|0
0|2020-10-31|0.0|0|0.0|0|101.35416666666667|0|7.520833333333333|0
0|2020-11-01|0.0|0|0.0|0|258.8541666666667|0|17.296875|0
0|2020-11-02|0.0|0|0.0|0|255.0|0|13.770833333333334|0
0|2020-11-03|0.0|0|0.0|0|182.96875|0|6.447916666666667|0
0|2020-11-04|0.0|0|0.0|0|200.625|0|11.53125|0
0|2020-11-05|0.0|0|0.0|0|205.0|0|8.958333333333334|0
0|2020-11-06|0.0|0|0.0|0|183.85416666666666|0|7.15625|0
0|2020-11-07|0.0|0|0.0|0|165.9375|0|7.572916666666667|0
0|2020-11-08|0.0|0|0.0|0|136.77083333333334|0|3.6979166666666665|0
0|2020-11-09|0.0|0|0.0|0|140.0|0|5.604166666666667|0
0|2020-11-10|0.0|0|0.0|0|183.02083333333334|0|12.114583333333334|0
0|2020-11-11|0.0|0|0.0|0|236.04166666666666|0|12.083333333333334|0
0|2020-11-12|0.0|0|0.0|0|56.71875|0|1.3125|0
0|2020-11-13|0.0|0|0.0|0|194.27083333333334|0|6.1875|0
0|2020-11-14|0.0|0|0.0|0|128.4375|0|6.729166666666667|0
0|2020-11-15|0.0|0|0.0|0|197.5|0|18.65625|0
0|2020-11-16|0.0|0|0.0|0|255.625|0|12.5625|0
0|2020-11-17|0.0|0|0.0|0|286.25|0|10.65625|0
0|2020-11-18|0.0|0|0.0|0|158.02083333333334|0|6.71875|0
0|2020-11-19|0.0|0|0.0|0|201.45833333333334|0|15.364583333333334|0
0|2020-11-20|0.0|0|0.0|0|221.66666666666666|0|11.489583333333334|0
0|2020-11-21|0.0|0|0.0|0|120.9375|0|2.4895833333333335|0
0|2020-11-22|0.0|0|0.0|0|101.25|0|2.65625|0
0|2020-11-23|0.0|0|0.0|0|250.52083333333334|0|7.364583333333333|0
0|2020-11-24|0.0|0|0.0|0|60.0|0|3.3333333333333335|0
0|2020-11-25|0.0|0|0.0|0|140.0|0|9.0|0
0|2020-11-26|0.0|0|0.0|0|140.0|0|9.0|0
0|2020-11-27|0.0|0|0.0|0|140.0|0|9.0|0
0|2020-11-28|0.0|0|0.0|0|140.0|0|9.0|0
0|2020-11-29|0.0|0|0.0|0|140.0|0|9.0|0
0|2020-11-30|0.0|0|0.0|0|173.38541666666666|0|10.046875|0
0|2020-12-01|0.0|0|0.0|0|321.25|0|13.8125|0
0|2020-12-02|0.0|0|0.0|0|263.8541666666667|0|10.114583333333334|0
0|2020-12-03|0.0|0|0.0|0|233.02083333333334|0|8.578125|0
0|2020-12-04|0.0|0|0.0|0|256.5625|0|7.791666666666667|0
0|2020-12-05|0.0|0|0.0|0|252.8125|0|5.927083333333333|0
0|2020-12-06|0.0|0|0.0|0|219.89583333333334|0|3.5625|0
0|2020-12-07|0.0|0|0.0|0|226.04166666666666|0|4.03125|0
0|2020-12-08|0.0|0|0.0|0|114.89583333333333|0|5.9375|0
0|2020-12-09|0.0|0|0.0|0|235.72916666666666|0|7.375|0
0|2020-12-10|0.0|0|0.0|0|104.6875|0|3.71875|0
0|2020-12-11|0.0|0|0.0|0|43.958333333333336|0|3.6458333333333335|0
0|2020-12-12|0.0|0|0.0|0|162.5|0|8.302083333333334|0
0|2020-12-13|0.0|0|0.0|0|231.25|0|5.833333333333333|0
