|dates|Bee_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bee_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bee_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bee_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bee_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bee_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bee_Texas_UnitedStates.TotalPopulation.data|Bee_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|32565.0|0
