|dates|Doniphan_Kansas_UnitedStates.BLS_EmployedPopulation.data|Doniphan_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Doniphan_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Doniphan_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Doniphan_Kansas_UnitedStates.BLS_UnemploymentRate.data|Doniphan_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Doniphan_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Doniphan_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-19|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-20|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-21|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-22|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-23|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-24|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-25|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-26|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-27|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-28|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-02-29|3986.0|0|158.0|0|3.812741312741313|0|4144.0|0
0|2020-03-01|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-02|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-03|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-04|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-05|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-06|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-07|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-08|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-09|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-10|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-11|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-12|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-13|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-14|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-15|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-16|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-17|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-18|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-19|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-20|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-21|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-22|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-23|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-24|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-25|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-26|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-27|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-28|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-29|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-30|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-03-31|3959.5|0|143.5|0|3.497440896904704|0|4103.0|0
0|2020-04-01|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-02|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-03|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-04|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-05|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-06|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-07|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-08|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-09|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-10|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-11|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-12|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-13|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-14|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-15|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-16|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-17|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-18|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-19|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-20|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-21|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-22|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-23|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-24|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-25|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-26|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-27|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-28|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-29|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-04-30|3655.0|0|380.5|0|9.428819229339611|0|4035.5|0
0|2020-05-01|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-02|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-03|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-04|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-05|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-06|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-07|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-08|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-09|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-10|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-11|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-12|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-13|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-14|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-15|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-16|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-17|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-18|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-19|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-20|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-21|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-22|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-23|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-24|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-25|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-26|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-27|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-28|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-29|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-30|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-05-31|3817.0|0|277.0|0|6.76599902296043|0|4094.0|0
0|2020-06-01|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-02|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-03|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-04|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-05|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-06|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-07|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-08|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-09|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-10|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-11|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-12|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-13|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-14|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-15|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-16|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-17|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-18|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-19|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-20|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-21|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-22|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-23|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-24|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-25|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-26|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-27|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-28|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-29|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-06-30|3950.0|0|218.0|0|5.230326295585413|0|4168.0|0
0|2020-07-01|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-02|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-03|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-04|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-05|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-06|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-07|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-08|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-09|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-10|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-11|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-12|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-13|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-14|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-15|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-16|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-17|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-18|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-19|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-20|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-21|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-22|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-23|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-24|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-25|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-26|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-27|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-28|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-29|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-30|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-07-31|3989.0|0|227.0|0|5.384250474383301|0|4216.0|0
0|2020-08-01|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-02|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-03|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-04|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-05|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-06|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-07|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-08|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-09|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-10|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-11|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-12|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-13|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-14|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-15|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-16|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-17|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-18|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-19|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-20|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-21|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-22|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-23|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-24|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-25|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-26|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-27|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-28|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-29|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-30|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-08-31|4016.0|0|192.0|0|4.562737642585551|0|4208.0|0
0|2020-09-01|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-02|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-03|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-04|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-05|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-06|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-07|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-08|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-09|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-10|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-11|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-12|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-13|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-14|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-15|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-16|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-17|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-18|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-19|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-20|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-21|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-22|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-23|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-24|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-25|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-26|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-27|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-28|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-29|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-09-30|3895.0|0|166.0|0|4.087663137158335|0|4061.0|0
0|2020-10-01|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-02|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-03|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-04|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-05|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-06|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-07|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-08|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-09|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-10|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-11|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-12|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-13|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-14|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-15|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-16|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-17|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-18|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-19|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-20|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-21|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-22|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-23|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-24|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-25|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-26|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-27|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-28|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-29|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-30|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-10-31|4089.0|0|110.0|0|2.619671350321505|0|4199.0|0
0|2020-11-01|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-02|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-03|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-04|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-05|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-06|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-07|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-08|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-09|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-10|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-11|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-12|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-13|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-14|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-15|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-16|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-17|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-18|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-19|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-20|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-21|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-22|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-23|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-24|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-25|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-26|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-27|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-28|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-29|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-11-30|4117.0|0|117.0|0|2.7633443552196506|0|4234.0|0
0|2020-12-01|4101.0|0|105.0|0|2.4964336661911557|0|4206.0|0
0|2020-12-02|4101.0|0|105.0|0|2.4964336661911557|0|4206.0|0
0|2020-12-03|4101.0|0|105.0|0|2.4964336661911557|0|4206.0|0
0|2020-12-04|4101.0|0|105.0|0|2.4964336661911557|0|4206.0|0
0|2020-12-05|4101.0|0|105.0|0|2.4964336661911557|0|4206.0|0
0|2020-12-06|4101.0|0|105.0|0|2.4964336661911557|0|4206.0|0
0|2020-12-07|4101.0|0|105.0|0|2.4964336661911557|0|4206.0|0
0|2020-12-08|4101.0|0|105.0|0|2.4964336661911557|0|4206.0|0
