|dates|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Flathead_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Flathead_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Flathead_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
