|dates|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Swisher_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Swisher_Texas_UnitedStates.TotalPopulation.data|Swisher_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7397.0|0
