|dates|Butte_Idaho_UnitedStates.AveragePrecipitationTotal.data|Butte_Idaho_UnitedStates.AveragePrecipitationTotal.missing|Butte_Idaho_UnitedStates.AveragePrecipitation.data|Butte_Idaho_UnitedStates.AveragePrecipitation.missing|Butte_Idaho_UnitedStates.AverageWindDirection.data|Butte_Idaho_UnitedStates.AverageWindDirection.missing|Butte_Idaho_UnitedStates.AverageWindSpeed.data|Butte_Idaho_UnitedStates.AverageWindSpeed.missing
0|2020-02-07|0.0|0|0.0|0|167.5|0|5.401041666666667|0
0|2020-02-08|0.0|0|0.0|0|206.92708333333334|0|7.859375|0
0|2020-02-09|0.0|0|0.0|0|210.26041666666666|0|6.625|0
0|2020-02-10|0.0|0|0.0|0|222.96875|0|6.697916666666667|0
0|2020-02-11|0.0|0|0.0|0|227.70833333333334|0|7.098958333333333|0
0|2020-02-12|0.0|0|0.0|0|214.63541666666666|0|8.677083333333334|0
0|2020-02-13|0.0|0|0.0|0|257.96875|0|7.609375|0
0|2020-02-14|0.0|0|0.0|0|247.13541666666666|0|6.78125|0
0|2020-02-15|0.0|0|0.0|0|211.35416666666666|0|6.880208333333333|0
0|2020-02-16|0.0|0|0.0|0|265.78125|0|7.442708333333333|0
0|2020-02-17|0.0|0|0.0|0|214.94791666666666|0|5.640625|0
0|2020-02-18|0.0|0|0.0|0|252.76041666666666|0|8.770833333333334|0
0|2020-02-19|0.0|0|0.0|0|245.52083333333334|0|8.276041666666666|0
0|2020-02-20|0.0|0|0.0|0|237.39583333333334|0|8.479166666666666|0
0|2020-02-21|0.0|0|0.0|0|230.98958333333334|0|7.109375|0
0|2020-02-22|0.0|0|0.0|0|249.21875|0|8.223958333333334|0
0|2020-02-23|0.0|0|0.0|0|229.6875|0|9.786458333333334|0
0|2020-02-24|0.0|0|0.0|0|164.94791666666666|0|5.302083333333333|0
0|2020-02-25|0.0|0|0.0|0|231.77083333333334|0|7.609375|0
0|2020-02-26|0.0|0|0.0|0|239.47916666666666|0|7.848958333333333|0
0|2020-02-27|0.0|0|0.0|0|227.03125|0|6.453125|0
0|2020-02-28|0.0|0|0.0|0|208.90625|0|6.104166666666667|0
0|2020-02-29|0.0|0|0.0|0|241.25|0|7.723958333333333|0
0|2020-03-01|0.0|0|0.0|0|108.95833333333333|0|4.484375|0
0|2020-03-02|0.0|0|0.0|0|210.05208333333334|0|8.010416666666666|0
0|2020-03-03|0.0|0|0.0|0|218.125|0|6.401041666666667|0
0|2020-03-04|0.0|0|0.0|0|232.60416666666666|0|9.151041666666666|0
0|2020-03-05|0.0|0|0.0|0|277.34375|0|7.947916666666667|0
0|2020-03-06|0.0|0|0.0|0|258.59375|0|7.640625|0
0|2020-03-07|0.0|0|0.0|0|204.79166666666666|0|4.765625|0
0|2020-03-08|0.0|0|0.0|0|185.15625|0|3.8385416666666665|0
0|2020-03-09|0.0|0|0.0|0|197.34375|0|6.505208333333333|0
0|2020-03-10|0.0|0|0.0|0|231.19791666666666|0|7.260416666666667|0
0|2020-03-11|0.0|0|0.0|0|259.3229166666667|0|10.026041666666666|0
0|2020-03-12|0.0|0|0.0|0|178.28125|0|5.020833333333333|0
0|2020-03-13|0.0|0|0.0|0|236.30208333333334|0|6.911458333333333|0
0|2020-03-14|0.0|0|0.0013541666666666667|0|114.73958333333333|0|4.151041666666667|0
0|2020-03-15|0.0|0|0.006718750000000002|0|111.14583333333333|0|2.6666666666666665|0
0|2020-03-16|0.0|0|0.0|0|237.44791666666666|0|7.828125|0
0|2020-03-17|0.0|0|0.0|0|254.58333333333334|0|7.083333333333333|0
0|2020-03-18|0.0|0|0.0004166666666666667|0|162.86458333333334|0|5.25|0
0|2020-03-19|0.0|0|0.0|0|211.14583333333334|0|6.947916666666667|0
0|2020-03-20|0.0|0|0.0|0|228.17708333333334|0|5.182291666666667|0
0|2020-03-21|0.0|0|0.0|0|258.28125|0|6.885416666666667|0
0|2020-03-22|0.0|0|0.0|0|240.67708333333334|0|8.276041666666666|0
0|2020-03-23|0.0|0|0.0|0|216.5625|0|8.380208333333334|0
0|2020-03-24|0.0|0|0.0004166666666666667|0|168.90625|0|7.078125|0
0|2020-03-25|0.0|0|0.0|0|184.375|0|7.276041666666667|0
0|2020-03-26|0.0|0|0.0|0|228.22916666666666|0|6.723958333333333|0
0|2020-03-27|0.0|0|0.0|0|238.64583333333334|0|8.484375|0
0|2020-03-28|0.0|0|0.0|0|212.70833333333334|0|6.364583333333333|0
0|2020-03-29|0.0|0|0.0|0|227.96875|0|8.041666666666666|0
0|2020-03-30|0.0|0|0.0|0|143.90625|0|5.885416666666667|0
0|2020-03-31|0.0|0|0.0|0|210.3125|0|9.8125|0
0|2020-04-01|0.0|0|0.0|0|189.73958333333334|0|8.255208333333334|0
0|2020-04-02|0.0|0|0.0|0|182.5|0|6.703125|0
0|2020-04-03|0.0|0|0.0|0|205.46875|0|6.09375|0
0|2020-04-04|0.0|0|0.0|0|250.05208333333334|0|8.375|0
0|2020-04-05|0.0|0|0.0|0|154.53125|0|5.223958333333333|0
0|2020-04-06|0.0|0|0.00046875|0|193.22916666666666|0|5.390625|0
0|2020-04-07|0.0|0|0.0|0|239.16666666666666|0|8.010416666666666|0
0|2020-04-08|0.0|0|0.0|0|222.1875|0|7.234375|0
0|2020-04-09|0.0|0|0.0|0|227.23958333333334|0|7.916666666666667|0
0|2020-04-10|0.0|0|0.0|0|234.47916666666666|0|7.588541666666667|0
0|2020-04-11|0.0|0|0.0|0|297.3958333333333|0|10.932291666666666|0
0|2020-04-12|0.0|0|0.0|0|124.73958333333333|0|6.057291666666667|0
0|2020-04-13|0.0|0|0.0|0|194.6875|0|5.828125|0
0|2020-04-14|0.0|0|0.0|0|257.96875|0|9.442708333333334|0
0|2020-04-15|0.0|0|0.0|0|226.04166666666666|0|8.026041666666666|0
0|2020-04-16|0.0|0|0.0|0|170.05208333333334|0|7.203125|0
0|2020-04-17|0.0|0|0.0|0|221.40625|0|7.713541666666667|0
0|2020-04-18|0.0|0|0.0|0|248.80208333333334|0|10.598958333333334|0
0|2020-04-19|0.0|0|0.0|0|212.23958333333334|0|8.875|0
0|2020-04-20|0.0|0|0.0|0|228.4375|0|7.885416666666667|0
0|2020-04-21|0.0|0|0.0|0|234.53125|0|8.911458333333334|0
0|2020-04-22|0.0|0|0.0|0|250.10416666666666|0|7.989583333333333|0
0|2020-04-23|0.0|0|0.0|0|251.71875|0|8.364583333333334|0
0|2020-04-24|0.0|0|0.0|0|242.1875|0|8.317708333333334|0
0|2020-04-25|0.0|0|0.0|0|235.26041666666666|0|6.817708333333333|0
0|2020-04-26|0.0|0|0.0|0|237.23958333333334|0|7.885416666666667|0
0|2020-04-27|0.0|0|0.0|0|285.4166666666667|0|9.098958333333334|0
0|2020-04-28|0.0|0|0.0|0|217.23958333333334|0|7.442708333333333|0
0|2020-04-29|0.0|0|0.0|0|231.97916666666666|0|7.833333333333333|0
0|2020-04-30|0.0|0|0.0|0|264.2708333333333|0|9.796875|0
0|2020-05-01|0.0|0|0.0|0|247.03125|0|7.604166666666667|0
0|2020-05-02|0.0|0|0.0|0|215.05208333333334|0|8.5|0
0|2020-05-03|0.0|0|0.0|0|232.03125|0|7.567708333333333|0
0|2020-05-04|0.0|0|0.0|0|234.53125|0|7.46875|0
0|2020-05-05|0.0|0|0.0|0|209.84375|0|7.322916666666667|0
0|2020-05-06|0.0|0|0.0|0|278.0729166666667|0|11.020833333333334|0
0|2020-05-07|0.0|0|0.0|0|210.88541666666666|0|7.557291666666667|0
0|2020-05-08|0.0|0|0.0|0|222.86458333333334|0|8.614583333333334|0
0|2020-05-09|0.0|0|0.0|0|214.27083333333334|0|7.234375|0
0|2020-05-10|0.0|0|0.0|0|228.90625|0|9.458333333333334|0
0|2020-05-11|0.0|0|0.0|0|233.28125|0|8.53125|0
0|2020-05-12|0.0|0|0.0|0|252.96875|0|8.682291666666666|0
0|2020-05-13|0.0|0|0.0|0|214.27083333333334|0|7.322916666666667|0
0|2020-05-14|0.0|0|0.0|0|176.71875|0|5.510416666666667|0
0|2020-05-15|0.0|0|0.0|0|214.27083333333334|0|7.479166666666667|0
0|2020-05-16|0.0|0|0.0|0|197.39583333333334|0|6.328125|0
0|2020-05-17|0.0|0|0.0|0|240.78125|0|8.109375|0
0|2020-05-18|0.0|0|0.0|0|191.40625|0|8.302083333333334|0
0|2020-05-19|0.0|0|0.0|0|176.77083333333334|0|6.770833333333333|0
0|2020-05-20|0.0|0|0.005572916666666667|0|135.15625|0|7.817708333333333|0
0|2020-05-21|0.0|0|0.0|0|116.71875|0|5.869791666666667|0
0|2020-05-22|0.0|0|0.0013020833333333333|0|174.47916666666666|0|6.359375|0
0|2020-05-23|0.0|0|0.0|0|146.92708333333334|0|5.875|0
0|2020-05-24|0.0|0|0.0|0|224.01041666666666|0|8.067708333333334|0
0|2020-05-25|0.0|0|0.0|0|202.39583333333334|0|8.286458333333334|0
0|2020-05-26|0.0|0|0.0|0|218.54166666666666|0|8.411458333333334|0
0|2020-05-27|0.0|0|0.0|0|224.79166666666666|0|8.098958333333334|0
0|2020-05-28|0.0|0|0.0|0|223.02083333333334|0|8.302083333333334|0
0|2020-05-29|0.0|0|0.0|0|228.48958333333334|0|7.359375|0
0|2020-05-30|0.0|0|0.0|0|227.70833333333334|0|8.911458333333334|0
0|2020-05-31|0.0|0|0.0|0|153.02083333333334|0|6.057291666666667|0
0|2020-06-01|0.0|0|0.0|0|247.08333333333334|0|8.671875|0
0|2020-06-02|0.0|0|0.0|0|209.11458333333334|0|6.833333333333333|0
0|2020-06-03|0.0|0|0.0|0|267.3958333333333|0|9.161458333333334|0
0|2020-06-04|0.0|0|0.0|0|250.46875|0|9.947916666666666|0
0|2020-06-05|0.0|0|0.0|0|235.625|0|7.734375|0
0|2020-06-06|0.0|0|0.0|0|236.09375|0|7.619791666666667|0
0|2020-06-07|0.0|0|0.0|0|272.1875|0|8.802083333333334|0
0|2020-06-08|0.0|0|0.0|0|266.875|0|7.505208333333333|0
0|2020-06-09|0.0|0|0.0|0|285.15625|0|8.177083333333334|0
0|2020-06-10|0.0|0|0.0|0|243.4375|0|9.291666666666666|0
0|2020-06-11|0.0|0|0.0|0|215.88541666666666|0|8.463541666666666|0
0|2020-06-12|0.0|0|0.0|0|192.39583333333334|0|8.822916666666666|0
0|2020-06-13|0.0|0|0.0|0|151.19791666666666|0|8.072916666666666|0
0|2020-06-14|0.0|0|0.0|0|180.26041666666666|0|6.494791666666667|0
0|2020-06-15|0.0|0|0.0|0|203.90625|0|6.03125|0
0|2020-06-16|0.0|0|0.0004166666666666667|0|131.875|0|6.848958333333333|0
0|2020-06-17|0.0|0|0.0025|0|207.76041666666666|0|7.661458333333333|0
0|2020-06-18|0.0|0|0.0|0|224.11458333333334|0|5.942708333333333|0
0|2020-06-19|0.0|0|0.0|0|243.28125|0|7.65625|0
0|2020-06-20|0.0|0|0.0|0|255.10416666666666|0|8.083333333333334|0
0|2020-06-21|0.0|0|0.0|0|235.20833333333334|0|8.145833333333334|0
0|2020-06-22|0.0|0|0.0|0|208.22916666666666|0|8.59375|0
0|2020-06-23|0.0|0|0.0|0|223.07291666666666|0|8.432291666666666|0
0|2020-06-24|0.0|0|0.0|0|247.8125|0|8.598958333333334|0
0|2020-06-25|0.0|0|0.0|0|179.27083333333334|0|8.208333333333334|0
0|2020-06-26|0.0|0|0.0|0|223.64583333333334|0|7.807291666666667|0
0|2020-06-27|0.0|0|0.0|0|256.40625|0|7.598958333333333|0
0|2020-06-28|0.0|0|0.0|0|135.67708333333334|0|8.822916666666666|0
0|2020-06-29|0.0|0|0.0|0|132.1875|0|5.65625|0
0|2020-06-30|0.0|0|0.0|0|216.30208333333334|0|6.770833333333333|0
0|2020-07-01|0.0|0|0.0|0|236.25|0|8.901041666666666|0
0|2020-07-02|0.0|0|0.0|0|255.3125|0|7.786458333333333|0
0|2020-07-03|0.0|0|0.0|0|282.0833333333333|0|8.552083333333334|0
0|2020-07-04|0.0|0|0.0|0|256.875|0|9.671875|0
0|2020-07-05|0.0|0|0.0|0|230.9375|0|7.854166666666667|0
0|2020-07-06|0.0|0|0.0|0|234.84375|0|8.494791666666666|0
0|2020-07-07|0.0|0|0.0|0|213.4375|0|8.869791666666666|0
0|2020-07-08|0.0|0|0.0|0|238.69791666666666|0|8.729166666666666|0
0|2020-07-09|0.0|0|0.0|0|210.52083333333334|0|7.364583333333333|0
0|2020-07-10|0.0|0|0.0|0|259.6875|0|10.166666666666666|0
0|2020-07-11|0.0|0|0.0|0|230.83333333333334|0|8.895833333333334|0
0|2020-07-12|0.0|0|0.0|0|264.53125|0|9.932291666666666|0
0|2020-07-13|0.0|0|0.0|0|257.4479166666667|0|8.375|0
0|2020-07-14|0.0|0|0.0|0|212.29166666666666|0|7.645833333333333|0
0|2020-07-15|0.0|0|0.0|0|215.9375|0|8.911458333333334|0
0|2020-07-16|0.0|0|0.0|0|207.8125|0|7.958333333333333|0
0|2020-07-17|0.0|0|0.0|0|250.625|0|9.864583333333334|0
0|2020-07-18|0.0|0|0.0|0|218.54166666666666|0|7.557291666666667|0
0|2020-07-19|0.0|0|0.0|0|231.97916666666666|0|8.661458333333334|0
0|2020-07-20|0.0|0|0.0|0|207.96875|0|8.078125|0
0|2020-07-21|0.0|0|0.0|0|224.21875|0|8.421875|0
0|2020-07-22|0.0|0|0.0|0|216.82291666666666|0|7.291666666666667|0
0|2020-07-23|0.0|0|0.0|0|204.27083333333334|0|8.166666666666666|0
0|2020-07-24|0.0|0|0.0|0|222.60416666666666|0|7.739583333333333|0
0|2020-07-25|0.0|0|0.0|0|240.10416666666666|0|9.880208333333334|0
0|2020-07-26|0.0|0|0.0|0|232.5|0|7.286458333333333|0
0|2020-07-27|0.0|0|0.0|0|239.94791666666666|0|8.072916666666666|0
0|2020-07-28|0.0|0|0.00010416666666666667|0|274.6875|0|10.145833333333334|0
0|2020-07-29|0.0|0|0.0|0|229.32291666666666|0|8.604166666666666|0
0|2020-07-30|0.0|0|0.0|0|208.95833333333334|0|7.463541666666667|0
0|2020-07-31|0.0|0|0.0|0|232.44791666666666|0|8.401041666666666|0
0|2020-08-01|0.0|0|0.0|0|247.65625|0|8.234375|0
0|2020-08-02|0.0|0|0.0|0|248.64583333333334|0|8.697916666666666|0
0|2020-08-03|0.0|0|0.0|0|215.83333333333334|0|10.348958333333334|0
0|2020-08-04|0.0|0|0.0|0|205.88541666666666|0|8.25|0
0|2020-08-05|0.0|0|0.0|0|211.5625|0|9.21875|0
0|2020-08-06|0.0|0|0.0|0|196.97916666666666|0|8.625|0
0|2020-08-07|0.0|0|0.0|0|207.13541666666666|0|8.598958333333334|0
0|2020-08-08|0.0|0|0.0|0|229.01041666666666|0|9.421875|0
0|2020-08-09|0.0|0|0.0|0|241.45833333333334|0|10.9375|0
0|2020-08-10|0.0|0|0.0|0|212.86458333333334|0|8.703125|0
0|2020-08-11|0.0|0|0.0|0|235.9375|0|8.21875|0
0|2020-08-12|0.0|0|0.0|0|139.63541666666666|0|6.114583333333333|0
0|2020-08-13|0.0|0|0.0|0|250.20833333333334|0|8.84375|0
0|2020-08-14|0.0|0|0.0|0|216.66666666666666|0|7.729166666666667|0
0|2020-08-15|0.0|0|0.0|0|239.63541666666666|0|9.046875|0
0|2020-08-16|0.0|0|0.0|0|216.5625|0|8.614583333333334|0
0|2020-08-17|0.0|0|0.0|0|255.9375|0|9.03125|0
0|2020-08-18|0.0|0|0.0|0|225.20833333333334|0|9.171875|0
0|2020-08-19|0.0|0|0.0|0|221.35416666666666|0|7.640625|0
0|2020-08-20|0.0|0|0.0|0|248.22916666666666|0|8.3125|0
0|2020-08-21|0.0|0|0.0|0|229.79166666666666|0|8.119791666666666|0
0|2020-08-22|0.0|0|0.0|0|252.13541666666666|0|10.286458333333334|0
0|2020-08-23|0.0|0|0.0|0|218.33333333333334|0|8.4375|0
0|2020-08-24|0.0|0|0.0|0|220.98958333333334|0|8.994791666666666|0
0|2020-08-25|0.0|0|0.0|0|235.78125|0|6.885416666666667|0
0|2020-08-26|0.0|0|0.0|0|257.2395833333333|0|9.619791666666666|0
0|2020-08-27|0.0|0|0.0|0|240.05208333333334|0|6.807291666666667|0
0|2020-08-28|0.0|0|0.0|0|206.5625|0|6.151041666666667|0
0|2020-08-29|0.0|0|0.0|0|264.9479166666667|0|8.229166666666666|0
0|2020-08-30|0.0|0|0.0|0|225.72916666666666|0|8.489583333333334|0
0|2020-08-31|0.0|0|0.0|0|119.84375|0|3.859375|0
0|2020-09-01|0.0|0|0.0|0|172.13541666666666|0|7.34375|0
0|2020-09-02|0.0|0|0.0|0|266.25|0|9.03125|0
0|2020-09-03|0.0|0|0.0|0|225.67708333333334|0|8.776041666666666|0
0|2020-09-04|0.0|0|0.0|0|224.53125|0|8.286458333333334|0
0|2020-09-05|0.0|0|0.0|0|268.28125|0|10.369791666666666|0
0|2020-09-06|0.0|0|0.0|0|269.53125|0|9.109375|0
0|2020-09-07|0.0|0|0.0|0|292.34375|0|13.088541666666666|0
0|2020-09-08|0.0|0|0.0|0|244.79166666666666|0|9.90625|0
0|2020-09-09|0.0|0|0.0|0|194.84375|0|7.640625|0
0|2020-09-10|0.0|0|0.0|0|206.14583333333334|0|8.927083333333334|0
0|2020-09-11|0.0|0|0.0|0|231.82291666666666|0|9.546875|0
0|2020-09-12|0.0|0|0.0|0|228.95833333333334|0|9.140625|0
0|2020-09-13|0.0|0|0.0|0|226.37152777777774|0|8.50173611111111|0
0|2020-09-14|0.0|0|0.0|0|246.66666666666666|0|8.359375|0
0|2020-09-15|0.0|0|0.0|0|241.92708333333334|0|9.348958333333334|0
0|2020-09-16|0.0|0|0.0|0|234.47916666666666|0|8.697916666666666|0
0|2020-09-17|0.0|0|0.0|0|237.8125|0|8.265625|0
0|2020-09-18|0.0|0|0.0|0|275.2083333333333|0|8.515625|0
0|2020-09-19|0.0|0|0.0017708333333333335|0|232.76041666666666|0|6.963541666666667|0
0|2020-09-20|0.0|0|0.0|0|233.38541666666666|0|7.791666666666667|0
0|2020-09-21|0.0|0|0.0|0|236.04166666666666|0|8.177083333333334|0
0|2020-09-22|0.0|0|0.0|0|252.23958333333334|0|8.942708333333334|0
0|2020-09-23|0.0|0|0.0|0|243.38541666666666|0|7.671875|0
0|2020-09-24|0.0|0|0.0|0|274.3229166666667|0|8.578125|0
0|2020-09-25|0.0|0|0.0|0|214.6875|0|6.526041666666667|0
0|2020-09-26|0.0|0|0.0|0|260.5208333333333|0|8.979166666666666|0
0|2020-09-27|0.0|0|0.0|0|226.19791666666666|0|7.333333333333333|0
0|2020-09-28|0.0|0|0.0|0|209.63541666666666|0|8.34375|0
0|2020-09-29|0.0|0|0.0|0|229.53125|0|9.104166666666666|0
0|2020-09-30|0.0|0|0.0|0|233.64583333333334|0|9.213541666666666|0
0|2020-10-01|0.0|0|0.0|0|241.66666666666666|0|9.567708333333334|0
0|2020-10-02|0.0|0|0.0|0|237.91666666666666|0|7.822916666666667|0
0|2020-10-03|0.0|0|0.0|0|245.9375|0|8.796875|0
0|2020-10-04|0.0|0|0.0|0|253.38541666666666|0|9.510416666666666|0
0|2020-10-05|0.0|0|0.0|0|209.21875|0|7.296875|0
0|2020-10-06|0.0|0|0.0|0|245.52083333333334|0|9.140625|0
0|2020-10-07|0.0|0|0.0|0|246.35416666666666|0|9.317708333333334|0
0|2020-10-08|0.0|0|0.0|0|260.9375|0|9.28125|0
0|2020-10-09|0.0|0|0.0|0|239.53125|0|8.375|0
0|2020-10-10|0.0|0|0.0|0|215.3125|0|8.385416666666666|0
0|2020-10-11|0.0|0|0.0|0|190.05208333333334|0|5.848958333333333|0
0|2020-10-12|0.0|0|0.0|0|192.34375|0|5.609375|0
0|2020-10-13|0.0|0|0.0|0|273.2291666666667|0|9.244791666666666|0
0|2020-10-14|0.0|0|0.0|0|311.8229166666667|0|11.765625|0
0|2020-10-15|0.0|0|0.0|0|219.89583333333334|0|7.328125|0
0|2020-10-16|0.0|0|0.0|0|232.86458333333334|0|7.958333333333333|0
0|2020-10-17|0.0|0|0.0|0|204.47916666666666|0|5.541666666666667|0
0|2020-10-18|0.0|0|0.0|0|211.19791666666666|0|6.807291666666667|0
0|2020-10-19|0.0|0|0.0|0|173.22916666666666|0|6.473958333333333|0
0|2020-10-20|0.0|0|0.0|0|205.98958333333334|0|7.473958333333333|0
0|2020-10-21|0.0|0|0.0|0|209.42708333333334|0|6.833333333333333|0
0|2020-10-22|0.0|0|0.0|0|178.125|0|5.802083333333333|0
0|2020-10-23|0.0|0|0.0|0|189.01041666666666|0|5.182291666666667|0
0|2020-10-24|0.0|0|0.0|0|135.26041666666666|0|5.510416666666667|0
0|2020-10-25|0.0|0|0.0|0|105.67708333333333|0|5.614583333333333|0
0|2020-10-26|0.0|0|0.0|0|192.08333333333334|0|6.864583333333333|0
0|2020-10-27|0.0|0|0.0|0|230.05208333333334|0|7.114583333333333|0
0|2020-10-28|0.0|0|0.0|0|225.0|0|7.208333333333333|0
0|2020-10-29|0.0|0|0.0|0|260.3645833333333|0|7.796875|0
0|2020-10-30|0.0|0|0.0|0|243.4375|0|7.880208333333333|0
0|2020-10-31|0.0|0|0.0|0|226.09375|0|6.260416666666667|0
0|2020-11-01|0.0|0|0.0|0|246.875|0|8.140625|0
0|2020-11-02|0.0|0|0.0|0|248.125|0|9.203125|0
0|2020-11-03|0.0|0|0.0|0|238.02083333333334|0|9.390625|0
0|2020-11-04|0.0|0|0.0|0|264.4270833333333|0|10.036458333333334|0
0|2020-11-05|0.0|0|0.0|0|252.29166666666666|0|8.953125|0
0|2020-11-06|0.0|0|0.0|0|234.47916666666666|0|6.229166666666667|0
0|2020-11-07|0.0|0|0.0|0|195.26041666666666|0|5.020833333333333|0
0|2020-11-08|0.0|0|0.0|0|250.0|0|5.0|0
0|2020-11-09|0.0|0|0.0|0|181.25|0|7.369791666666667|0
0|2020-11-10|0.0|0|0.0003125|0|97.70833333333333|0|4.411458333333333|0
0|2020-11-11|0.0|0|0.000625|0|220.15625|0|5.880208333333333|0
0|2020-11-12|0.0|0|0.0|0|275.9895833333333|0|8.802083333333334|0
0|2020-11-13|0.0|0|0.0|0|254.32291666666666|0|6.197916666666667|0
0|2020-11-14|0.0|0|0.0|0|186.92708333333334|0|5.776041666666667|0
0|2020-11-15|0.0|0|0.0020833333333333333|0|183.64583333333334|0|4.296875|0
0|2020-11-16|0.0|0|0.0|0|310.6770833333333|0|7.432291666666667|0
0|2020-11-17|0.0|0|0.0|0|309.53125|0|10.177083333333334|0
0|2020-11-18|0.0|0|0.0|0|206.82291666666666|0|8.0625|0
0|2020-11-19|0.0|0|0.0|0|168.90625|0|5.223958333333333|0
0|2020-11-20|0.0|0|0.0|0|306.4583333333333|0|10.671875|0
0|2020-11-21|0.0|0|0.0|0|268.6458333333333|0|9.53125|0
0|2020-11-22|0.0|0|0.0|0|283.6979166666667|0|10.078125|0
0|2020-11-23|0.0|0|0.0|0|226.51041666666666|0|8.036458333333334|0
0|2020-11-24|0.0|0|0.0|0|240.98958333333334|0|7.479166666666667|0
0|2020-11-25|0.0|0|0.0|0|249.63541666666666|0|8.755208333333334|0
0|2020-11-26|0.0|0|0.0|0|269.0104166666667|0|9.276041666666666|0
0|2020-11-27|0.0|0|0.0|0|234.27083333333334|0|6.447916666666667|0
0|2020-11-28|0.0|0|0.0|0|242.86458333333334|0|6.71875|0
0|2020-11-29|0.0|0|0.0|0|270.6770833333333|0|8.354166666666666|0
0|2020-11-30|0.0|0|0.0|0|259.4270833333333|0|14.765625|0
0|2020-12-01|0.0|0|0.0|0|236.19791666666666|0|6.958333333333333|0
0|2020-12-02|0.0|0|0.0|0|248.48958333333334|0|7.807291666666667|0
0|2020-12-03|0.0|0|0.0|0|251.66666666666666|0|6.864583333333333|0
0|2020-12-04|0.0|0|0.0|0|265.1041666666667|0|7.645833333333333|0
0|2020-12-05|0.0|0|0.0|0|248.38541666666666|0|8.125|0
0|2020-12-06|0.0|0|0.0|0|251.5625|0|8.317708333333334|0
0|2020-12-07|0.0|0|0.0|0|262.41319444444446|0|7.574652777777778|0
0|2020-12-08|0.0|0|0.0|0|253.69791666666666|0|7.333333333333333|0
0|2020-12-09|0.0|0|0.0|0|230.10416666666666|0|8.072916666666666|0
0|2020-12-10|0.0|0|0.0|0|220.10416666666666|0|6.614583333333333|0
