|dates|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|MilleLacs_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|MilleLacs_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|MilleLacs_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
