|dates|Evangeline_Louisiana_UnitedStates.BLS_EmployedPopulation.data|Evangeline_Louisiana_UnitedStates.BLS_EmployedPopulation.missing|Evangeline_Louisiana_UnitedStates.BLS_UnemployedPopulation.data|Evangeline_Louisiana_UnitedStates.BLS_UnemployedPopulation.missing|Evangeline_Louisiana_UnitedStates.BLS_UnemploymentRate.data|Evangeline_Louisiana_UnitedStates.BLS_UnemploymentRate.missing|Evangeline_Louisiana_UnitedStates.BLS_LaborForcePopulation.data|Evangeline_Louisiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-02|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-03|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-04|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-05|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-06|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-07|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-08|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-09|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-10|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-11|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-12|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-13|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-14|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-15|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-16|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-17|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-18|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-19|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-20|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-21|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-22|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-23|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-24|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-25|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-26|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-27|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-28|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-29|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-30|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-01-31|11094.5|0|791.0|0|6.6551680619241935|0|11885.5|0
0|2020-02-01|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-02|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-03|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-04|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-05|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-06|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-07|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-08|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-09|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-10|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-11|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-12|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-13|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-14|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-15|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-16|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-17|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-18|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-19|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-20|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-21|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-22|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-23|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-24|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-25|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-26|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-27|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-28|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-02-29|11293.5|0|600.5|0|5.048764082730789|0|11894.0|0
0|2020-03-01|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-02|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-03|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-04|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-05|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-06|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-07|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-08|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-09|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-10|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-11|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-12|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-13|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-14|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-15|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-16|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-17|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-18|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-19|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-20|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-21|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-22|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-23|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-24|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-25|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-26|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-27|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-28|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-29|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-30|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-03-31|11439.5|0|822.0|0|6.70391061452514|0|12261.5|0
0|2020-04-01|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-02|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-03|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-04|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-05|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-06|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-07|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-08|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-09|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-10|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-11|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-12|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-13|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-14|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-15|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-16|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-17|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-18|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-19|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-20|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-21|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-22|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-23|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-24|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-25|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-26|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-27|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-28|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
0|2020-04-29|10040.5|0|1150.0|0|10.276573879630043|0|11190.5|0
