|dates|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ray_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Ray_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
