|dates|Custer_Idaho_UnitedStates.AveragePrecipitationTotal.data|Custer_Idaho_UnitedStates.AveragePrecipitationTotal.missing|Custer_Idaho_UnitedStates.AveragePrecipitation.data|Custer_Idaho_UnitedStates.AveragePrecipitation.missing|Custer_Idaho_UnitedStates.AverageWindDirection.data|Custer_Idaho_UnitedStates.AverageWindDirection.missing|Custer_Idaho_UnitedStates.AverageWindSpeed.data|Custer_Idaho_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0008333333333333334|0|0.0059092261904761904|0|161.14732142857142|0|5.6223214285714285|0
0|2020-01-02|0.007916666666666667|0|0.0|0|120.83333333333333|0|2.4166666666666665|0
0|2020-01-03|0.0|0|0.0|0|71.25|0|1.0416666666666667|0
0|2020-01-04|0.0|0|0.0002777777777777778|0|111.29103535353535|0|4.31344696969697|0
0|2020-01-05|0.0004166666666666667|0|0.0|0|76.66666666666667|0|1.2916666666666667|0
0|2020-01-06|0.0|0|0.0|0|113.33333333333333|0|2.125|0
0|2020-01-07|0.0|0|0.0|0|111.25|0|2.2083333333333335|0
0|2020-01-08|0.0|0|0.0|0|135.44444444444446|0|5.541666666666667|0
0|2020-01-09|0.0|0|0.0003125|0|115.625|0|2.7916666666666665|0
0|2020-01-10|0.00020833333333333335|0|0.0007291666666666667|0|123.85416666666667|0|2.0729166666666665|0
0|2020-01-11|0.002916666666666667|0|0.0015277777777777779|0|79.34027777777777|0|1.826388888888889|0
0|2020-01-12|0.0004166666666666667|0|0.0004166666666666667|0|127.36111111111113|0|8.222222222222223|0
0|2020-01-13|0.0004166666666666667|0|0.0|0|162.5|0|7.395833333333333|0
0|2020-01-14|0.0|0|0.00020833333333333335|0|121.5625|0|4.6875|0
0|2020-01-15|0.0004166666666666667|0|0.0|0|84.16666666666667|0|2.0416666666666665|0
0|2020-01-16|0.0|0|0.00020833333333333335|0|64.16666666666667|0|1.4895833333333333|0
0|2020-01-17|0.0004166666666666667|0|0.0|0|175.625|0|5.006944444444444|0
0|2020-01-18|0.0|0|0.0|0|104.58333333333333|0|1.7916666666666667|0
0|2020-01-19|0.0|0|0.0|0|27.5|0|0.375|0
0|2020-01-20|0.0|0|0.0|0|30.0|0|0.375|0
0|2020-01-21|0.0|0|0.00034722222222222224|0|74.79166666666667|0|2.2152777777777777|0
0|2020-01-22|0.0004166666666666667|0|0.0|0|103.33333333333333|0|2.375|0
0|2020-01-23|0.0|0|0.0|0|37.916666666666664|0|0.8333333333333334|0
0|2020-01-24|0.0|0|0.000763888888888889|0|89.26984126984127|0|1.4384920634920635|0
0|2020-01-25|0.0004166666666666667|0|0.0|0|92.0486111111111|0|1.8097222222222225|0
0|2020-01-26|0.0|0|0.014736111111111111|0|51.25|0|1.2916666666666667|0
0|2020-01-27|0.004895833333333333|0|0.0|0|61.03472222222223|0|1.8166666666666667|0
0|2020-01-28|0.0|0|0.0016805555555555558|0|71.14583333333333|0|2.025|0
0|2020-01-29|0.0|0|0.0|0|107.29166666666667|0|1.5208333333333333|0
0|2020-01-30|0.0|0|0.0|0|125.80555555555554|0|2.2489583333333334|0
0|2020-01-31|0.0|0|0.0|0|68.5|0|1.6055555555555554|0
0|2020-02-01|0.0|0|0.0|0|84.58333333333333|0|3.25|0
0|2020-02-02|0.0|0|0.0|0|144.0625|0|11.847222222222223|0
0|2020-02-03|0.0|0|0.0|0|324.1666666666667|0|12.208333333333334|0
0|2020-02-04|0.0|0|0.0|0|57.291666666666664|0|0.9375|0
0|2020-02-05|0.0|0|0.0|0|14.166666666666666|0|0.125|0
0|2020-02-06|0.0|0|0.0|0|36.38888888888889|0|0.4166666666666667|0
0|2020-02-07|0.0008333333333333334|0|0.002701388888888889|0|102.09027777777779|0|1.9652777777777777|0
0|2020-02-08|0.0033333333333333335|0|0.0010416666666666667|0|181.9375|0|6.95625|0
0|2020-02-09|0.0005208333333333333|0|0.0|0|96.80059523809524|0|2.05734126984127|0
0|2020-02-10|0.0|0|0.0|0|142.08333333333334|0|2.8854166666666665|0
0|2020-02-11|0.0|0|0.0|0|50.0|0|1.375|0
0|2020-02-12|0.0|0|0.0|0|100.83333333333333|0|1.7916666666666667|0
0|2020-02-13|0.0|0|0.0|0|45.833333333333336|0|0.875|0
0|2020-02-14|0.0|0|0.0|0|181.04166666666666|0|6.375|0
0|2020-02-15|0.0|0|0.0|0|188.33333333333334|0|3.2083333333333335|0
0|2020-02-16|0.0|0|0.0|0|164.16666666666666|0|5.583333333333333|0
0|2020-02-17|0.0|0|0.0|0|114.79166666666667|0|2.2083333333333335|0
0|2020-02-18|0.0|0|0.0|0|24.375|0|0.375|0
0|2020-02-19|0.0|0|0.0|0|37.5|0|0.7083333333333334|0
0|2020-02-20|0.0|0|0.0|0|34.583333333333336|0|0.375|0
0|2020-02-21|0.0|0|0.0|0|1.25|0|0.20833333333333334|0
0|2020-02-22|0.0|0|0.0|0|21.666666666666668|0|0.375|0
0|2020-02-23|0.0|0|0.0008333333333333334|0|111.66666666666667|0|5.4131944444444455|0
0|2020-02-24|0.000625|0|0.0|0|179.16666666666666|0|6.208333333333333|0
0|2020-02-25|0.0|0|0.0|0|89.16666666666667|0|1.5416666666666667|0
0|2020-02-26|0.0|0|0.0|0|84.58333333333333|0|1.7083333333333333|0
0|2020-02-27|0.0|0|0.0|0|76.66666666666667|0|1.0833333333333333|0
0|2020-02-28|0.0|0|0.0|0|76.66666666666667|0|1.125|0
0|2020-02-29|0.0|0|0.0|0|188.33333333333334|0|6.208333333333333|0
0|2020-03-01|0.0|0|0.0|0|206.66666666666666|0|5.375|0
0|2020-03-02|0.0|0|0.0|0|147.91666666666666|0|2.8333333333333335|0
0|2020-03-03|0.0|0|0.0|0|90.83333333333333|0|3.1666666666666665|0
0|2020-03-04|0.0|0|0.0|0|178.33333333333334|0|6.333333333333333|0
0|2020-03-05|0.0|0|0.0|0|113.33333333333333|0|1.6041666666666667|0
0|2020-03-06|0.0|0|0.0|0|64.58333333333333|0|2.4166666666666665|0
0|2020-03-07|0.0|0|0.0|0|165.83333333333334|0|4.75|0
0|2020-03-08|0.0|0|0.0|0|123.125|0|4.145833333333333|0
0|2020-03-09|0.0|0|0.0|0|117.5|0|4.375|0
0|2020-03-10|0.0|0|0.0|0|98.33333333333333|0|3.125|0
0|2020-03-11|0.0|0|0.0|0|125.0|0|5.541666666666667|0
0|2020-03-12|0.0|0|0.0|0|159.79166666666666|0|4.8125|0
0|2020-03-13|0.0|0|0.0|0|90.83333333333333|0|3.1666666666666665|0
0|2020-03-14|0.0|0|0.0004166666666666667|0|160.06944444444446|0|7.854166666666667|0
0|2020-03-15|0.0005208333333333333|0|0.0033482142857142855|0|273.07043650793645|0|6.248511904761905|0
0|2020-03-16|0.0014583333333333334|0|0.0|0|209.79166666666666|0|4.479166666666667|0
0|2020-03-17|0.0|0|0.0|0|174.0972222222222|0|4.076388888888888|0
0|2020-03-18|0.0|0|0.0034375|0|185.07638888888889|0|5.526388888888889|0
0|2020-03-19|0.005833333333333334|0|0.0005555555555555556|0|183.19444444444446|0|4.611111111111112|0
0|2020-03-20|0.0|0|0.0|0|94.16666666666667|0|3.0833333333333335|0
0|2020-03-21|0.0|0|0.0|0|125.41666666666667|0|3.3333333333333335|0
0|2020-03-22|0.0|0|0.0|0|90.41666666666667|0|3.6666666666666665|0
0|2020-03-23|0.0|0|0.0|0|78.75|0|3.9583333333333335|0
0|2020-03-24|0.0|0|0.0|0|185.06944444444446|0|7.6875|0
0|2020-03-25|0.0|0|0.0|0|145.41666666666666|0|5.479166666666667|0
0|2020-03-26|0.0|0|0.0|0|157.91666666666666|0|4.583333333333333|0
0|2020-03-27|0.0|0|0.0|0|120.41666666666667|0|3.6666666666666665|0
0|2020-03-28|0.0|0|0.0|0|70.41666666666667|0|2.625|0
0|2020-03-29|0.0|0|0.0008333333333333334|0|84.72222222222221|0|3.8888888888888893|0
0|2020-03-30|0.0008333333333333334|0|0.0|0|136.25|0|7.875|0
0|2020-03-31|0.0015277777777777779|0|0.007034722222222223|0|173.625|0|5.826388888888888|0
0|2020-04-01|0.005833333333333334|0|0.0|0|174.58333333333334|0|6.25|0
0|2020-04-02|0.0|0|0.0|0|121.25|0|4.625|0
0|2020-04-03|0.0|0|0.0|0|141.25|0|5.083333333333333|0
0|2020-04-04|0.0|0|0.0|0|116.875|0|5.354166666666667|0
0|2020-04-05|0.0|0|0.0|0|115.83333333333333|0|6.958333333333333|0
0|2020-04-06|0.0|0|0.0|0|121.875|0|5.979166666666667|0
0|2020-04-07|0.0|0|0.0|0|51.25|0|2.5|0
0|2020-04-08|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-09|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-10|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-11|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-12|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-13|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-14|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-15|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-16|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-17|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-18|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-19|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-20|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-21|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-22|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-23|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-24|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-25|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-26|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-27|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-28|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-29|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-04-30|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-01|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-02|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-03|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-04|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-05|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-06|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-05-08|0.0|0|0.0|0|61.041666666666664|0|4.229166666666667|0
0|2020-05-09|0.0|0|0.0|0|122.5|0|3.75|0
0|2020-05-10|0.0|0|0.0|0|80.41666666666667|0|3.0|0
0|2020-05-11|0.0|0|0.0016666666666666668|0|179.2361111111111|0|7.034722222222222|0
