|dates|Blaine_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Blaine_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Blaine_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Blaine_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Blaine_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Blaine_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Blaine_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Blaine_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
