|dates|Trinity_Texas_UnitedStates.BLS_EmployedPopulation.data|Trinity_Texas_UnitedStates.BLS_EmployedPopulation.missing|Trinity_Texas_UnitedStates.BLS_UnemployedPopulation.data|Trinity_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Trinity_Texas_UnitedStates.BLS_UnemploymentRate.data|Trinity_Texas_UnitedStates.BLS_UnemploymentRate.missing|Trinity_Texas_UnitedStates.BLS_LaborForcePopulation.data|Trinity_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|4944.0|0|407.0|0|7.6060549430013085|0|5351.0|0
