|dates|Stanton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stanton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stanton_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Stanton_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Stanton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stanton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stanton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stanton_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
