|dates|Lincoln_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lincoln_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lincoln_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lincoln_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lincoln_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lincoln_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lincoln_Tennessee_UnitedStates.TotalPopulation.data|Lincoln_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34366.0|0
