|dates|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Etowah_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Etowah_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
