|dates|Henry_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henry_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henry_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henry_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henry_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henry_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henry_Georgia_UnitedStates.TotalPopulation.data|Henry_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|234561.0|0
