|dates|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Vigo_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Vigo_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
