|dates|Gregory_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gregory_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gregory_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gregory_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gregory_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gregory_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gregory_SouthDakota_UnitedStates.TotalPopulation.data|Gregory_SouthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4185.0|0
