|dates|Coke_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Coke_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Coke_Texas_UnitedStates.Male_Total_Population.data|Coke_Texas_UnitedStates.Male_Total_Population.missing|Coke_Texas_UnitedStates.Female_Total_Population.data|Coke_Texas_UnitedStates.Female_Total_Population.missing|Coke_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Coke_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-03-31|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-04-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-05-31|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-06-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-07-31|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-08-31|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-09-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-10-31|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-11-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-19|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-20|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-21|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-22|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-23|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-24|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-25|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-26|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-27|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-28|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-29|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-30|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2020-12-31|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-01|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-02|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-03|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-04|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-05|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-06|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-07|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-08|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-09|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-10|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-11|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-12|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-13|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-14|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-15|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-16|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-17|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-18|919.0|0|1666.0|0|1704.0|0|709.0|0
0|2021-01-19|919.0|0|1666.0|0|1704.0|0|709.0|0
