|dates|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Frederick_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Frederick_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
