|dates|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dade_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dade_Georgia_UnitedStates.TotalPopulation.data|Dade_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16116.0|0
