|dates|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Meriwether_Georgia_UnitedStates.TotalPopulation.data|Meriwether_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21167.0|0
