|dates|Jefferson_Kentucky_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Jefferson_Kentucky_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Jefferson_Kentucky_UnitedStates.Male_Total_Population.data|Jefferson_Kentucky_UnitedStates.Male_Total_Population.missing|Jefferson_Kentucky_UnitedStates.Female_Total_Population.data|Jefferson_Kentucky_UnitedStates.Female_Total_Population.missing|Jefferson_Kentucky_UnitedStates.MaleAndFemale_Under18_Population.data|Jefferson_Kentucky_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-02-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-02-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-02-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-03-31|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-04-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-05-31|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-06-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-07-31|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-08-31|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-09-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-10-31|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-29|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-11-30|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-01|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-02|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-03|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-04|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-05|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-06|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-07|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-08|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-09|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-10|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-11|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-12|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-13|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-14|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-15|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-16|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-17|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-18|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-19|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-20|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-21|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-22|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-23|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-24|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-25|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-26|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-27|124503.0|0|372427.0|0|398090.0|0|170791.0|0
0|2020-12-28|124503.0|0|372427.0|0|398090.0|0|170791.0|0
