|dates|Gregg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gregg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gregg_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Gregg_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Gregg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gregg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gregg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gregg_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
