|dates|Sullivan_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Sullivan_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Sullivan_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Sullivan_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Sullivan_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Sullivan_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Sullivan_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Sullivan_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-02|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-03|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-04|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-05|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-06|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-07|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-08|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-09|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-10|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-11|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-12|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-13|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-14|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-15|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-16|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-17|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-18|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-19|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-20|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-21|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-22|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-23|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-24|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-25|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-26|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-27|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-28|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-29|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-30|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-01-31|22530.0|0|659.0|0|2.841864677217646|0|23189.0|0
0|2020-02-01|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-02|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-03|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-04|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-05|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-06|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-07|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-08|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-09|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-10|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-11|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-12|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-13|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-14|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-15|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-16|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-17|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-18|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-19|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-20|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-21|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-22|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-23|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-24|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-25|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-26|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-27|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-28|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-02-29|22469.0|0|615.5|0|2.666291234378046|0|23084.5|0
0|2020-03-01|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-02|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-03|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-04|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-05|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-06|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-07|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-08|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-09|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-10|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-11|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-12|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-13|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-14|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-15|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-16|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-17|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-18|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-19|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-20|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-21|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-22|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-23|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-24|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-25|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-26|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-27|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-28|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-29|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-30|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-03-31|22233.0|0|587.0|0|2.572304995617879|0|22820.0|0
0|2020-04-01|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-02|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-03|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-04|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-05|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-06|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-07|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-08|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-09|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-10|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-11|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-12|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-13|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-14|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-15|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-16|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-17|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-18|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-19|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-20|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-21|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-22|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-23|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-24|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-25|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-26|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-27|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-28|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-29|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-04-30|18512.5|0|2703.0|0|12.740684876623224|0|21215.5|0
0|2020-05-01|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-02|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-03|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-04|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-05|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-06|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-07|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-08|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-09|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-10|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-11|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-12|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-13|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-14|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-15|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-16|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-17|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-18|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-19|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-20|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-21|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-22|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-23|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-24|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-25|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-26|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-27|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-28|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-29|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-30|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-05-31|20760.0|0|2164.0|0|9.439888326644565|0|22924.0|0
0|2020-06-01|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-02|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-03|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-04|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-05|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-06|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-07|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-08|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-09|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-10|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-11|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-12|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-13|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-14|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-15|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-16|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-17|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-18|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-19|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-20|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-21|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-22|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-23|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
0|2020-06-24|21560.0|0|1935.0|0|8.235794849968078|0|23495.0|0
