|dates|Sargent_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Sargent_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Sargent_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Sargent_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Sargent_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Sargent_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Sargent_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Sargent_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-03|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-04|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-05|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-06|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-07|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-08|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-09|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-10|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-11|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-12|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-13|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-14|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-15|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-16|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-17|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-18|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-19|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-20|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-21|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-22|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-23|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-24|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-25|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-26|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-27|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-28|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-02-29|2613.0|0|43.0|0|1.6189759036144578|0|2656.0|0
0|2020-03-01|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-02|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-03|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-04|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-05|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-06|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-07|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-08|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-09|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-10|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-11|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-12|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-13|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-14|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-15|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-16|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-17|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-18|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-19|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-20|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-21|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-22|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-23|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-24|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-25|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-26|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-27|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-28|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-29|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-30|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-03-31|2666.0|0|49.0|0|1.8047882136279927|0|2715.0|0
0|2020-04-01|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-02|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-03|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-04|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-05|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-06|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-07|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-08|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-09|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-10|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-11|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-12|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-13|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-14|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-15|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-16|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-17|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-18|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-19|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-20|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-21|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-22|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-23|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-24|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-25|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-26|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-27|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-28|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-29|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-04-30|2169.5|0|561.5|0|20.560234346393262|0|2731.0|0
0|2020-05-01|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-02|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-03|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-04|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-05|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-06|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-07|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-08|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-09|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-10|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-11|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-12|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-13|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-14|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-15|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-16|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-17|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-18|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-19|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-20|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-21|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-22|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-23|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-24|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-25|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-26|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-27|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-28|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-29|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-30|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-05-31|2697.0|0|167.0|0|5.831005586592179|0|2864.0|0
0|2020-06-01|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-02|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-03|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-04|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-05|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-06|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-07|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-08|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-09|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-10|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-11|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-12|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-13|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-14|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-15|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-16|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-17|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-18|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-19|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-20|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-21|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-22|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-23|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-24|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-25|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-26|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-27|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-28|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-29|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-06-30|2784.0|0|116.0|0|4.0|0|2900.0|0
0|2020-07-01|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-02|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-03|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-04|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-05|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-06|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-07|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-08|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-09|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-10|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-11|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-12|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-13|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-14|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-15|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-16|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-17|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-18|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-19|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-20|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-21|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-22|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-23|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-24|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-25|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-26|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-27|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-28|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-29|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-30|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-07-31|2751.0|0|99.0|0|3.473684210526316|0|2850.0|0
0|2020-08-01|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-02|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-03|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-04|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-05|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-06|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-07|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-08|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-09|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-10|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-11|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-12|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-13|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-14|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-15|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-16|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-17|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-18|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-19|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-20|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-21|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-22|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-23|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-24|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-25|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-26|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-27|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-28|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-29|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-30|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-08-31|2834.0|0|71.0|0|2.4440619621342514|0|2905.0|0
0|2020-09-01|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-02|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-03|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-04|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-05|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-06|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-07|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-08|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-09|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-10|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-11|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-12|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-13|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-14|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-15|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-16|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-17|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-18|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-19|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-20|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-21|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-22|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-23|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-24|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-25|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-26|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-27|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-28|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-29|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-09-30|2780.0|0|48.0|0|1.6973125884016973|0|2828.0|0
0|2020-10-01|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-02|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-03|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-04|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-05|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-06|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-07|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-08|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-09|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-10|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-11|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-12|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-13|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-14|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-15|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-16|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-17|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-18|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-19|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-20|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-21|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-22|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-23|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-24|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-25|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-26|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-27|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-28|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-29|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-30|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-10-31|2767.0|0|67.0|0|2.3641496118560337|0|2834.0|0
0|2020-11-01|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-02|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-03|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-04|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-05|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-06|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-07|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-08|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-09|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-10|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-11|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-12|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-13|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-14|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-15|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-16|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-17|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-18|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-19|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-20|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-21|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-22|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-23|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-24|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-25|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-26|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-27|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-28|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-29|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-11-30|2698.0|0|83.0|0|2.9845379359942465|0|2781.0|0
0|2020-12-01|2684.0|0|96.0|0|3.4532374100719423|0|2780.0|0
0|2020-12-02|2684.0|0|96.0|0|3.4532374100719423|0|2780.0|0
0|2020-12-03|2684.0|0|96.0|0|3.4532374100719423|0|2780.0|0
0|2020-12-04|2684.0|0|96.0|0|3.4532374100719423|0|2780.0|0
0|2020-12-05|2684.0|0|96.0|0|3.4532374100719423|0|2780.0|0
0|2020-12-06|2684.0|0|96.0|0|3.4532374100719423|0|2780.0|0
