|dates|Maries_Missouri_UnitedStates.BLS_EmployedPopulation.data|Maries_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Maries_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Maries_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Maries_Missouri_UnitedStates.BLS_UnemploymentRate.data|Maries_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Maries_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Maries_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-02|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-03|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-04|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-05|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-06|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-07|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-08|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-09|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-10|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-11|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-12|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-13|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-14|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-15|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-16|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-17|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-18|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-19|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-20|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-21|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-22|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-23|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-24|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-25|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-26|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-27|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-28|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-29|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-30|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-01-31|3759.0|0|161.0|0|4.107142857142857|0|3920.0|0
0|2020-02-01|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-02|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-03|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-04|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-05|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-06|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-07|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-08|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-09|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-10|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-11|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-12|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-13|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-14|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-15|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-16|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-17|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-18|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-19|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-20|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-21|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-22|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-23|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-24|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-25|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-26|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-27|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-28|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-02-29|3771.5|0|148.5|0|3.788265306122449|0|3920.0|0
0|2020-03-01|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-02|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-03|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-04|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-05|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-06|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-07|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-08|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-09|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-10|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-11|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-12|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-13|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-14|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-15|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-16|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
0|2020-03-17|3788.5|0|155.5|0|3.9426977687626774|0|3944.0|0
