|dates|Franklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Franklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Franklin_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Franklin_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Franklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Franklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Franklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Franklin_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
