|dates|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Haralson_Georgia_UnitedStates.TotalPopulation.data|Haralson_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29792.0|0
