|dates|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanJuan_Washington_UnitedStates.TotalPopulation.data|SanJuan_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17582.0|0
