|dates|Lamar_Texas_UnitedStates.BLS_EmployedPopulation.data|Lamar_Texas_UnitedStates.BLS_EmployedPopulation.missing|Lamar_Texas_UnitedStates.BLS_UnemployedPopulation.data|Lamar_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Lamar_Texas_UnitedStates.BLS_UnemploymentRate.data|Lamar_Texas_UnitedStates.BLS_UnemploymentRate.missing|Lamar_Texas_UnitedStates.BLS_LaborForcePopulation.data|Lamar_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-02|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-03|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-04|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-05|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-06|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-07|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-08|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-09|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-10|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-11|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-12|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-13|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-14|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-15|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-16|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-17|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-18|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-19|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-20|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-21|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-22|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-23|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-24|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-25|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-26|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-27|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-28|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-29|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-30|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-01-31|23154.5|0|832.0|0|3.468617764159006|0|23986.5|0
0|2020-02-01|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-02|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-03|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-04|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-05|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-06|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-07|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-08|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-09|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-10|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-11|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-12|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-13|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-14|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-15|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-16|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-17|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-18|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-19|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-20|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-21|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-22|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-23|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-24|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-25|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-26|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-27|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-28|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-02-29|23366.0|0|789.0|0|3.266404471123991|0|24155.0|0
0|2020-03-01|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-02|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-03|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-04|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-05|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-06|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-07|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-08|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-09|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-10|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-11|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-12|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-13|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-14|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-15|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-16|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-17|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-18|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-19|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-20|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-21|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-22|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-23|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-24|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-25|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-26|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-27|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-28|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-29|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-30|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-03-31|22656.0|0|1059.5|0|4.467542324640004|0|23715.5|0
0|2020-04-01|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-02|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-03|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-04|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-05|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-06|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-07|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-08|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-09|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-10|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-11|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-12|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-13|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-14|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-15|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-16|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-17|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-18|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-19|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-20|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-21|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-22|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-23|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-24|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-25|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-26|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-27|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-28|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-29|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-04-30|19520.5|0|2291.5|0|10.505684944067486|0|21812.0|0
0|2020-05-01|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-02|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-03|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-04|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-05|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-06|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-07|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-08|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-09|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-10|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-11|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-12|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-13|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-14|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-15|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-16|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-17|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-18|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-19|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-20|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-21|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-22|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-23|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-24|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-25|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-26|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-27|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-28|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-29|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-30|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
0|2020-05-31|20357.0|0|1977.0|0|8.851974567923346|0|22334.0|0
