|dates|Livingston_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Livingston_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Livingston_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Livingston_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Livingston_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Livingston_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Livingston_NewYork_UnitedStates.TotalPopulation.data|Livingston_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|62914.0|0
