|dates|Campbell_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Campbell_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Campbell_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Campbell_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Campbell_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Campbell_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Campbell_Wyoming_UnitedStates.TotalPopulation.data|Campbell_Wyoming_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|46341.0|0
