|dates|OutofMI_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofMI_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofMI_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|OutofMI_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|OutofMI_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofMI_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofMI_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofMI_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
