|dates|Washington_Utah_UnitedStates.AveragePrecipitationTotal.data|Washington_Utah_UnitedStates.AveragePrecipitationTotal.missing|Washington_Utah_UnitedStates.AveragePrecipitation.data|Washington_Utah_UnitedStates.AveragePrecipitation.missing|Washington_Utah_UnitedStates.AverageWindDirection.data|Washington_Utah_UnitedStates.AverageWindDirection.missing|Washington_Utah_UnitedStates.AverageWindSpeed.data|Washington_Utah_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.00125|0|129.58333333333334|0|3.7083333333333335|0
0|2020-01-02|0.00125|0|0.0|0|97.70833333333333|0|3.9583333333333335|0
0|2020-01-03|0.0|0|0.0|0|99.16666666666667|0|2.25|0
0|2020-01-04|0.0|0|0.0|0|78.75|0|1.8333333333333333|0
0|2020-01-05|0.0|0|0.0|0|72.0|0|1.7249999999999999|0
0|2020-01-06|0.0|0|0.0|0|68.75|0|1.7083333333333333|0
0|2020-01-07|0.0|0|0.0|0|63.75|0|4.083333333333333|0
0|2020-01-08|0.0|0|0.0|0|146.25|0|6.416666666666667|0
0|2020-01-09|0.0|0|0.0|0|77.91666666666667|0|1.7916666666666667|0
0|2020-01-10|0.0|0|0.0|0|118.75|0|4.208333333333333|0
0|2020-01-11|0.0|0|0.0|0|94.16666666666667|0|2.375|0
0|2020-01-12|0.0|0|0.0|0|66.25|0|1.0833333333333333|0
0|2020-01-13|0.0|0|0.0|0|45.0|0|1.4583333333333333|0
0|2020-01-14|0.0|0|0.0|0|94.58333333333333|0|1.6666666666666667|0
0|2020-01-15|0.0|0|0.0|0|51.666666666666664|0|0.75|0
0|2020-01-16|0.0|0|0.0|0|121.66666666666667|0|3.8333333333333335|0
0|2020-01-17|0.0|0|0.0|0|226.25|0|11.708333333333334|0
0|2020-01-18|0.0|0|0.0|0|117.91666666666667|0|2.25|0
0|2020-01-19|0.0|0|0.0|0|48.75|0|2.3333333333333335|0
0|2020-01-20|0.0|0|0.0|0|128.33333333333334|0|3.625|0
0|2020-01-21|0.0|0|0.0|0|104.16666666666667|0|3.9305555555555554|0
0|2020-01-22|0.0|0|0.0|0|82.5|0|2.2916666666666665|0
0|2020-01-23|0.0|0|0.0|0|76.25|0|1.7916666666666667|0
0|2020-01-24|0.0|0|0.0|0|84.58333333333333|0|1.625|0
0|2020-01-25|0.0|0|0.0|0|94.58333333333333|0|2.125|0
0|2020-01-26|0.0|0|0.0|0|70.41666666666667|0|2.0|0
0|2020-01-27|0.0004166666666666667|0|0.0004166666666666667|0|79.16666666666667|0|3.5208333333333335|0
0|2020-01-28|0.0|0|0.0|0|75.83333333333333|0|1.9166666666666667|0
0|2020-01-29|0.0|0|0.0|0|85.83333333333333|0|8.916666666666666|0
0|2020-01-30|0.0|0|0.0|0|135.41666666666666|0|6.25|0
0|2020-01-31|0.0|0|0.0|0|101.25|0|2.75|0
0|2020-02-01|0.0|0|0.0|0|65.41666666666667|0|1.7083333333333333|0
0|2020-02-02|0.0|0|0.0|0|106.25|0|7.333333333333333|0
0|2020-02-03|0.0|0|0.0|0|212.91666666666666|0|16.583333333333332|0
0|2020-02-04|0.0|0|0.0|0|104.79166666666667|0|14.6875|0
0|2020-02-05|0.0|0|0.0|0|127.5|0|3.625|0
0|2020-02-06|0.0|0|0.0|0|47.083333333333336|0|1.4166666666666667|0
0|2020-02-07|0.0|0|0.0|0|100.83333333333333|0|3.2916666666666665|0
0|2020-02-08|0.0|0|0.0|0|99.16666666666667|0|4.5|0
0|2020-02-09|0.0|0|0.0|0|62.5|0|14.375|0
0|2020-02-10|0.0|0|0.0|0|62.916666666666664|0|12.708333333333334|0
0|2020-02-11|0.0|0|0.0|0|79.58333333333333|0|15.583333333333334|0
0|2020-02-12|0.0|0|0.0|0|118.54166666666667|0|2.8958333333333335|0
0|2020-02-13|0.0|0|0.0|0|132.08333333333334|0|4.041666666666667|0
0|2020-02-14|0.0|0|0.0|0|71.25|0|2.9583333333333335|0
0|2020-02-15|0.0|0|0.0|0|98.33333333333333|0|2.7916666666666665|0
0|2020-02-16|0.0|0|0.0|0|97.91666666666667|0|2.4166666666666665|0
0|2020-02-17|0.0|0|0.0|0|92.5|0|6.083333333333333|0
0|2020-02-18|0.0|0|0.0|0|136.66666666666666|0|3.7083333333333335|0
0|2020-02-19|0.0|0|0.0|0|95.0|0|4.916666666666667|0
0|2020-02-20|0.0|0|0.0|0|105.41666666666667|0|2.9166666666666665|0
0|2020-02-21|0.0|0|0.0|0|137.5|0|3.0416666666666665|0
0|2020-02-22|0.0|0|0.023298611111111114|0|173.22916666666666|0|6.388888888888889|0
0|2020-02-23|0.03916666666666666|0|0.005527777777777777|0|157.7777777777778|0|4.847222222222222|0
0|2020-02-24|0.0|0|0.0|0|184.16666666666666|0|5.416666666666667|0
0|2020-02-25|0.0|0|0.0|0|43.75|0|16.166666666666668|0
0|2020-02-26|0.0|0|0.0|0|33.333333333333336|0|0.9166666666666666|0
0|2020-02-27|0.0|0|0.0|0|66.25|0|1.9583333333333333|0
0|2020-02-28|0.0|0|0.0|0|98.33333333333333|0|3.125|0
0|2020-02-29|0.0|0|0.0|0|64.16666666666667|0|1.75|0
0|2020-03-01|0.0|0|0.0020833333333333333|0|138.75|0|9.770833333333334|0
0|2020-03-02|0.005833333333333334|0|0.0027083333333333334|0|112.29166666666667|0|9.104166666666666|0
0|2020-03-03|0.0|0|0.0|0|123.75|0|7.0|0
0|2020-03-04|0.0|0|0.0|0|98.33333333333333|0|3.6666666666666665|0
0|2020-03-05|0.0|0|0.0|0|114.16666666666667|0|3.8333333333333335|0
0|2020-03-06|0.0|0|0.0|0|131.66666666666666|0|3.9583333333333335|0
0|2020-03-07|0.0|0|0.0|0|190.0|0|9.5|0
0|2020-03-08|0.0|0|0.0|0|132.91666666666666|0|5.979166666666667|0
0|2020-03-09|0.0|0|0.0|0|152.91666666666666|0|4.958333333333333|0
0|2020-03-10|0.0|0|0.0|0|129.58333333333334|0|5.541666666666667|0
0|2020-03-11|0.01375|0|0.016666666666666666|0|132.5|0|5.625|0
0|2020-03-12|0.002916666666666667|0|0.005208333333333333|0|74.02777777777779|0|4.090277777777778|0
0|2020-03-13|0.025833333333333333|0|0.03770833333333334|0|127.6388888888889|0|6.2569444444444455|0
0|2020-03-14|0.02666666666666667|0|0.0020833333333333333|0|176.25|0|8.875|0
0|2020-03-15|0.0016666666666666668|0|0.0|0|147.08333333333334|0|9.854166666666666|0
0|2020-03-16|0.0|0|0.0|0|146.66666666666666|0|9.125|0
0|2020-03-17|0.0|0|0.0|0|199.16666666666666|0|9.416666666666666|0
0|2020-03-18|0.006666666666666667|0|0.009583333333333333|0|135.69444444444443|0|6.152777777777778|0
0|2020-03-19|0.004166666666666667|0|0.00125|0|199.16666666666666|0|7.125|0
0|2020-03-20|0.0006944444444444445|0|0.006006944444444444|0|165.24305555555557|0|4.569444444444445|0
0|2020-03-21|0.005416666666666667|0|0.0|0|95.41666666666667|0|2.25|0
0|2020-03-22|0.0|0|0.0|0|100.41666666666667|0|2.5833333333333335|0
0|2020-03-23|0.0|0|0.014166666666666666|0|74.16666666666667|0|4.888888888888889|0
0|2020-03-24|0.014166666666666668|0|0.0|0|112.91666666666667|0|5.833333333333333|0
0|2020-03-25|0.0|0|0.0|0|151.66666666666666|0|11.291666666666666|0
0|2020-03-26|0.0|0|0.0|0|241.25|0|8.5|0
0|2020-03-27|0.0|0|0.0|0|226.66666666666666|0|8.895833333333334|0
0|2020-03-28|0.0|0|0.0|0|109.58333333333333|0|3.4166666666666665|0
0|2020-03-29|0.0|0|0.0|0|112.5|0|4.458333333333333|0
0|2020-03-30|0.0|0|0.0|0|137.5|0|4.833333333333333|0
0|2020-03-31|0.0|0|0.0|0|142.08333333333334|0|5.208333333333333|0
0|2020-04-01|0.0|0|0.0|0|88.75|0|3.25|0
0|2020-04-02|0.0|0|0.0|0|168.75|0|11.083333333333334|0
0|2020-04-03|0.0|0|0.0|0|110.0|0|3.6666666666666665|0
