|dates|Telfair_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Telfair_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Telfair_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Telfair_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Telfair_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Telfair_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Telfair_Georgia_UnitedStates.TotalPopulation.data|Telfair_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15860.0|0
