|dates|Saline_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Saline_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Saline_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Saline_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Saline_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Saline_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Saline_Illinois_UnitedStates.TotalPopulation.data|Saline_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23491.0|0
