|dates|Fresno_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fresno_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fresno_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fresno_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fresno_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fresno_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fresno_California_UnitedStates.TotalPopulation.data|Fresno_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|999101.0|0
