|dates|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cowley_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cowley_Kansas_UnitedStates.TotalPopulation.data|Cowley_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34908.0|0
