|dates|Giles_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Giles_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Giles_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Giles_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Giles_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Giles_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Giles_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Giles_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
