|dates|Custer_Montana_UnitedStates.BLS_EmployedPopulation.data|Custer_Montana_UnitedStates.BLS_EmployedPopulation.missing|Custer_Montana_UnitedStates.BLS_UnemployedPopulation.data|Custer_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Custer_Montana_UnitedStates.BLS_UnemploymentRate.data|Custer_Montana_UnitedStates.BLS_UnemploymentRate.missing|Custer_Montana_UnitedStates.BLS_LaborForcePopulation.data|Custer_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-02|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-03|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-04|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-05|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-06|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-07|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-08|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-09|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-10|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-11|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-12|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-13|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-14|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-15|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-16|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-17|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-18|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-19|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-20|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-21|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-22|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-23|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-24|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-25|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-26|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-27|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-28|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-29|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-30|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-01-31|5888.5|0|261.0|0|4.244247499796732|0|6149.5|0
0|2020-02-01|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-02|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-03|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-04|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-05|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-06|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-07|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-08|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-09|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-10|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-11|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-12|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-13|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-14|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-15|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-16|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-17|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-18|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-19|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-20|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-21|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-22|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-23|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-24|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-25|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-26|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-27|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-28|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-02-29|5949.0|0|256.0|0|4.125705076551168|0|6205.0|0
0|2020-03-01|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-02|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-03|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-04|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-05|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-06|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-07|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-08|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-09|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-10|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-11|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-12|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-13|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-14|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-15|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-16|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-17|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-18|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-19|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-20|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-21|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-22|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-23|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-24|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-25|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-26|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-27|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-28|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-29|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-30|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-03-31|5907.0|0|251.0|0|4.075998700876908|0|6158.0|0
0|2020-04-01|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-02|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-03|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-04|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-05|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-06|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-07|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-08|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-09|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-10|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-11|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-12|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-13|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
0|2020-04-14|5441.0|0|474.5|0|8.021299974642888|0|5915.5|0
