|dates|Daviess_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Daviess_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Daviess_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Daviess_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Daviess_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Daviess_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Daviess_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Daviess_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
