|dates|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofID_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|OutofID_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofID_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
