|dates|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RioGrande_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RioGrande_Colorado_UnitedStates.TotalPopulation.data|RioGrande_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11267.0|0
