|dates|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ochiltree_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ochiltree_Texas_UnitedStates.TotalPopulation.data|Ochiltree_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9836.0|0
