|dates|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RedLake_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|RedLake_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
