|dates|OutofME_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofME_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofME_Maine_UnitedStates.NYT_ConfirmedDeaths.data|OutofME_Maine_UnitedStates.NYT_ConfirmedDeaths.missing|OutofME_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofME_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofME_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofME_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
