|dates|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Spotsylvania_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Spotsylvania_Virginia_UnitedStates.TotalPopulation.data|Spotsylvania_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|136215.0|0
