|dates|Noxubee_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Noxubee_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Noxubee_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Noxubee_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Noxubee_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Noxubee_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Noxubee_Mississippi_UnitedStates.TotalPopulation.data|Noxubee_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10417.0|0
