|dates|Linn_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Linn_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Linn_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Linn_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Linn_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Linn_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Linn_Kansas_UnitedStates.TotalPopulation.data|Linn_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9703.0|0
