|dates|OutofCA_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofCA_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofCA_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofCA_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofCA_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofCA_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofCA_California_UnitedStates.TotalPopulation.data|OutofCA_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
