|dates|Douglas_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Douglas_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Douglas_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Douglas_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Douglas_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Douglas_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Douglas_Nevada_UnitedStates.TotalPopulation.data|Douglas_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|48905.0|0
