|dates|Parker_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Parker_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Parker_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Parker_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Parker_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Parker_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Parker_Texas_UnitedStates.TotalPopulation.data|Parker_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|142878.0|0
