|dates|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Keokuk_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Keokuk_Iowa_UnitedStates.TotalPopulation.data|Keokuk_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10246.0|0
