|dates|Wagoner_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Wagoner_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Wagoner_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Wagoner_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Wagoner_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Wagoner_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Wagoner_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Wagoner_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|36839.5|0|1211.5|0|3.183884786207984|0|38051.0|0
0|2020-01-27|36839.5|0|1211.5|0|3.183884786207984|0|38051.0|0
0|2020-01-28|36839.5|0|1211.5|0|3.183884786207984|0|38051.0|0
0|2020-01-29|36839.5|0|1211.5|0|3.183884786207984|0|38051.0|0
0|2020-01-30|36839.5|0|1211.5|0|3.183884786207984|0|38051.0|0
0|2020-01-31|36839.5|0|1211.5|0|3.183884786207984|0|38051.0|0
0|2020-02-01|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-02|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-03|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-04|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-05|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-06|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-07|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-08|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-09|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-10|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-11|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-12|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-13|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-14|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-15|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-16|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-17|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-18|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-19|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-20|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-21|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-22|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-23|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-24|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-25|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-26|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-27|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-28|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-02-29|36985.5|0|1153.5|0|3.0244631479587825|0|38139.0|0
0|2020-03-01|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-02|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-03|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-04|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-05|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-06|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-07|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-08|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-09|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-10|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-11|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-12|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-13|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-14|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-15|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-16|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-17|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-18|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-19|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-20|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-21|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-22|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-23|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-24|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-25|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-26|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-27|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-28|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-29|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-30|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-03-31|36793.5|0|1174.0|0|3.0921182590373344|0|37967.5|0
0|2020-04-01|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-02|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-03|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-04|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-05|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-06|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-07|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-08|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-09|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-10|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-11|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-12|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-13|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-14|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-15|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-16|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-17|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-18|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-19|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-20|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-21|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-22|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-23|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-24|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-25|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-26|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-27|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-28|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-29|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-04-30|31757.5|0|4766.0|0|13.049132750147166|0|36523.5|0
0|2020-05-01|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-02|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-03|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-04|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-05|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-06|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-07|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-08|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-09|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-10|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-11|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-12|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-13|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-14|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-15|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-16|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-17|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-18|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-19|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-20|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-21|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-22|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-23|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-24|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-25|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-26|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-27|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-28|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-29|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-30|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-05-31|34216.0|0|3380.0|0|8.990318118948824|0|37596.0|0
0|2020-06-01|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-02|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-03|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-04|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-05|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-06|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-07|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-08|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-09|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-10|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-11|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-12|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-13|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-14|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-15|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-16|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-17|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-18|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-19|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-20|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-21|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-22|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-23|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-24|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-25|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-26|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-27|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-28|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-29|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-06-30|35118.0|0|2991.0|0|7.848539715027946|0|38109.0|0
0|2020-07-01|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-02|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-03|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-04|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-05|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-06|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-07|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-08|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-09|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-10|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-11|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-12|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-13|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-14|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-15|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-16|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-17|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-18|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-19|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-20|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-21|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-22|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-23|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-24|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-25|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-26|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-27|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-28|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-29|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-30|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-07-31|35783.0|0|2588.0|0|6.744676969586407|0|38371.0|0
0|2020-08-01|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-02|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-03|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-04|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-05|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-06|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-07|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-08|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-09|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-10|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-11|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-12|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-13|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-14|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-15|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-16|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-17|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-18|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-19|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-20|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-21|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-22|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-23|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-24|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-25|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-26|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-27|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-28|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-29|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-30|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-08-31|35972.0|0|2182.0|0|5.718928552707449|0|38154.0|0
0|2020-09-01|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-02|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-03|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-04|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-05|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-06|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-07|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-08|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-09|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-10|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-11|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-12|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-13|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-14|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-15|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-16|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-17|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-18|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-19|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-20|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-21|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-22|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-23|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-24|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-25|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-26|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-27|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-28|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-29|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-09-30|36328.0|0|2003.0|0|5.225535467376275|0|38331.0|0
0|2020-10-01|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-02|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-03|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-04|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-05|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-06|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-07|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-08|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-09|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-10|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-11|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-12|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-13|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-14|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-15|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-16|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-17|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-18|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-19|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-20|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-21|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-22|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-23|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-24|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-25|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-26|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-27|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-28|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-29|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-30|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-10-31|36574.0|0|1783.0|0|4.6484344448210235|0|38357.0|0
0|2020-11-01|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-02|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-03|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-04|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-05|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-06|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-07|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-08|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-09|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-10|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-11|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-12|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-13|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-14|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-15|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-16|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-17|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-18|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-19|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-20|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-21|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-22|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-23|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-24|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-25|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-26|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-27|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
0|2020-11-28|36720.0|0|1745.0|0|4.536591706746393|0|38465.0|0
