|dates|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Skamania_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Skamania_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
